run_id,frame,wall_timestamp,elapsed_seconds,sim_time,round_index,paused,ai_enabled,ai_mode,ai_mode_time,ai_mode_duration,human_override_active,stagnation_timer,completion_timer,cell_x,cell_y,cell_z,leading_dir_x,leading_dir_y,leading_dir_z,progress_x,displacement_since_sample,filament_count,live_filament_count,total_filament_points,avg_filament_length,total_filament_length,longest_filament_length,front_tip_count,rear_root_count,adhesion_count,attached_adhesion_count,detached_adhesion_count,monomer_count,mark_count,trail_count,growth_drive,shrink_drive,branch_drive,detach_drive,retrograde_rate,flex_noise,growth_scale,contractility,shape_bulge,dip,base_radius,max_filaments,max_points_per_filament
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1409,1779843013.824546,45.435485,31.311111,1,0,1,CAREFUL,2.555556,13.286717,0,0.0,0.0,0.932453,-0.83149,1.267201,0.999943,-0.010711,0.0,0.932453,0.222421,64,64,1517,0.468471,29.98216,1.199768,64,0,11,10,1,81,12,11,1.673474,2.936076,0.186423,1.851683,0.055,0.416612,1.0,1.629516,1.4,1e-06,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1411,1779843013.893176,45.504123,31.355556,1,0,1,CAREFUL,2.6,13.286717,0,0.0,0.0,0.939653,-0.831552,1.267201,0.999969,-0.007926,0.0,0.939653,0.229611,64,64,1516,0.458664,29.354481,1.197802,64,0,11,10,1,81,12,11,1.674343,2.926652,0.184323,1.843885,0.055,0.412601,1.0,1.624246,1.4,1e-06,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1414,1779843014.029284,45.640257,31.422222,1,0,1,CAREFUL,2.666667,13.286717,0,0.0,0.0,0.950453,-0.831608,1.267201,0.999992,-0.003902,0.0,0.950453,0.240394,64,64,1517,0.449886,28.792724,1.197325,64,0,11,10,1,81,12,11,1.675637,2.912623,0.181203,1.832275,0.055,0.406614,1.0,1.616402,1.4,1e-06,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1416,1779843014.098501,45.709453,31.466667,1,0,1,CAREFUL,2.711111,13.286717,0,0.0,0.0,0.957653,-0.831622,1.267201,0.999999,-0.001318,0.0,0.957653,0.247582,64,64,1520,0.445466,28.509794,1.198143,64,0,11,10,1,81,12,11,1.676493,2.903339,0.179145,1.824593,0.055,0.402644,1.0,1.611211,1.4,1e-06,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1419,1779843014.225731,45.836673,31.533333,1,0,1,CAREFUL,2.777778,13.286717,0,0.0,0.0,0.968453,-0.831609,1.267201,0.999997,0.002414,0.0,0.968453,0.258364,64,64,1521,0.432929,27.707432,1.200345,64,0,11,10,1,81,12,11,1.677767,2.889519,0.176087,1.813156,0.055,0.396717,1.0,1.603483,1.4,1e-06,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1421,1779843014.294997,45.905923,31.577778,1,0,1,CAREFUL,2.822222,13.286717,0,0.0,0.0,0.975653,-0.831579,1.267201,0.999988,0.00481,0.0,0.975653,0.265551,64,64,1520,0.423751,27.120048,1.202017,64,0,11,10,1,80,12,11,1.678611,2.880374,0.174069,1.805588,0.055,0.392785,1.0,1.59837,1.4,1e-06,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1423,1779843014.404358,46.015285,31.622222,1,0,1,CAREFUL,2.866667,13.286717,0,0.0,0.0,0.982853,-0.831532,1.267201,0.999975,0.007135,0.0,0.982853,0.272738,64,64,1523,0.419301,26.835266,1.234367,64,0,11,10,1,81,12,11,1.679449,2.871284,0.172067,1.798066,0.055,0.38887,1.0,1.593288,1.4,1e-06,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1425,1779843014.508111,46.118802,31.666667,1,0,1,CAREFUL,2.911111,13.286717,0,0.0,0.0,0.990052,-0.831468,1.267201,0.999956,0.009391,0.0,0.990052,0.279925,64,64,1522,0.41407,26.500491,1.220734,64,0,11,10,1,81,12,11,1.680282,2.862249,0.170081,1.790589,0.055,0.38497,1.0,1.588236,1.4,1e-06,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1427,1779843014.605775,46.215538,31.711111,1,0,1,CAREFUL,2.955556,13.286717,0,0.0,0.0,0.997252,-0.831389,1.267201,0.999933,0.011579,0.0,0.997252,0.287111,64,64,1518,0.405239,25.935287,1.206241,64,0,11,10,1,80,12,11,1.68111,2.853267,0.168111,1.783156,0.055,0.381085,1.0,1.583214,1.4,1e-06,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1429,1779843014.719149,46.32997,31.755556,1,0,1,CAREFUL,3.0,13.286717,0,0.0,0.0,1.004451,-0.831294,1.267201,0.999906,0.013702,0.0,1.004451,0.294298,64,64,1518,0.399627,25.576137,1.207466,64,0,11,10,1,81,12,11,1.681933,2.84434,0.166157,1.775768,0.055,0.377216,1.0,1.578222,1.4,1e-06,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1431,1779843014.832109,46.442858,31.8,1,0,1,CAREFUL,3.044444,13.286717,0,0.0,0.0,1.01165,-0.831184,1.267201,0.999876,0.015762,0.0,1.01165,0.301484,64,64,1520,0.396061,25.347926,1.208631,64,0,11,10,1,81,12,11,1.682752,2.835466,0.164218,1.768425,0.055,0.373363,1.0,1.57326,1.4,1e-06,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1433,1779843014.928241,46.539042,31.844444,1,0,1,CAREFUL,3.088889,13.286717,0,0.0,0.0,1.018849,-0.83106,1.267201,0.999842,0.01776,0.0,1.018849,0.308669,64,64,1517,0.388523,24.865453,1.209748,64,0,11,10,1,80,12,11,1.683565,2.826645,0.162295,1.761125,0.055,0.369525,1.0,1.568328,1.4,1e-06,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1435,1779843015.012074,46.623041,31.888889,1,0,1,CAREFUL,3.133333,13.286717,0,0.0,0.0,1.026048,-0.830921,1.267201,0.999806,0.019698,0.0,1.026048,0.315855,64,64,1517,0.382139,24.45687,1.210827,64,0,11,10,1,81,12,11,1.684374,2.817877,0.160387,1.753869,0.055,0.365702,1.0,1.563425,1.4,1e-06,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1437,1779843015.09642,46.707343,31.933333,1,0,1,CAREFUL,3.177778,13.286717,0,0.0,0.0,1.033246,-0.830769,1.267201,0.999767,0.021578,0.0,1.033246,0.32304,64,64,1515,0.378844,24.246036,1.211875,64,0,11,10,1,81,12,11,1.685177,2.809161,0.158495,1.746657,0.055,0.361895,1.0,1.558552,1.4,1e-06,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1440,1779843015.213221,46.824125,32.0,1,0,1,CAREFUL,3.244444,13.286717,0,0.0,0.0,1.044044,-0.830517,1.267201,0.999705,0.024293,0.0,1.044044,0.333818,64,64,1516,0.367523,23.521482,1.248044,64,0,11,10,1,80,12,11,1.686374,2.796186,0.155684,1.735919,0.055,0.356212,1.0,1.551297,1.4,1e-06,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1442,1779843015.3003,46.911187,32.044444,1,0,1,CAREFUL,3.288889,13.286717,0,0.0,0.0,1.051241,-0.830332,1.267201,0.999661,0.026036,0.0,1.051241,0.0072,64,64,1514,0.358978,22.974569,1.242327,64,0,11,10,1,80,12,11,1.687165,2.7876,0.153829,1.728815,0.055,0.352443,1.0,1.546496,1.4,1e-06,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1445,1779843015.418162,47.02897,32.111111,1,0,1,CAREFUL,3.355556,13.286717,0,0.0,0.0,1.062037,-0.830033,1.267201,0.999592,0.028551,0.0,1.062037,0.018,64,64,1509,0.346326,22.164837,1.218074,64,0,11,10,1,82,12,11,1.688344,2.774819,0.151074,1.718237,0.055,0.346817,1.0,1.539349,1.4,1e-06,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1447,1779843015.495549,47.106452,32.155556,1,0,1,CAREFUL,3.4,13.286717,0,0.0,0.0,1.069234,-0.829819,1.267201,0.999545,0.030165,0.0,1.069234,0.0252,64,64,1510,0.338785,21.682221,1.212998,64,0,11,10,1,82,12,11,1.689124,2.766361,0.149256,1.711238,0.055,0.343085,1.0,1.53462,1.4,1e-06,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1450,1779843015.607795,47.21875,32.222222,1,0,1,CAREFUL,3.466667,13.286717,0,0.0,0.0,1.080028,-0.829476,1.267201,0.999472,0.032495,0.0,1.080028,0.036,64,64,1505,0.324858,20.79092,1.161215,64,0,11,10,1,82,12,11,1.690285,2.75377,0.146555,1.700818,0.055,0.337515,1.0,1.52758,1.4,1e-06,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1452,1779843015.709042,47.320016,32.266667,1,0,1,CAREFUL,3.511111,13.286717,0,0.0,0.0,1.087224,-0.829234,1.267201,0.999422,0.03399,0.0,1.087224,0.0432,64,64,1505,0.323289,20.690495,1.158859,64,0,11,10,1,81,12,11,1.691053,2.745438,0.144773,1.693924,0.055,0.33382,1.0,1.522921,1.4,1e-06,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1455,1779843015.831736,47.442704,32.333333,1,0,1,CAREFUL,3.577778,13.286717,0,0.0,0.0,1.098018,-0.828851,1.267201,0.999346,0.036148,0.0,1.098018,0.054,64,64,1506,0.315918,20.218782,1.156866,64,0,11,10,1,80,12,11,1.692197,2.733034,0.142127,1.683659,0.055,0.328305,1.0,1.515986,1.4,1e-06,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1457,1779843015.90472,47.515537,32.377778,1,0,1,CAREFUL,3.622222,13.286717,0,0.0,0.0,1.105213,-0.828584,1.267201,0.999295,0.037532,0.0,1.105213,0.0612,64,64,1508,0.313018,20.033171,1.206737,64,0,11,10,1,77,12,11,1.692954,2.724827,0.14038,1.676867,0.055,0.324647,1.0,1.511397,1.4,1e-06,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1459,1779843016.009739,47.620658,32.422222,1,0,1,CAREFUL,3.666667,13.286717,0,0.0,0.0,1.112407,-0.828306,1.267201,0.999244,0.038874,0.0,1.112407,0.068399,64,64,1509,0.30969,19.820141,1.150282,64,0,11,10,1,81,12,11,1.693706,2.716669,0.138647,1.670116,0.055,0.321004,1.0,1.506835,1.4,1e-06,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1461,1779843016.116178,47.72709,32.466667,1,0,1,CAREFUL,3.711111,13.286717,0,0.0,0.0,1.119601,-0.828019,1.267201,0.999193,0.040175,0.0,1.119601,0.075599,64,64,1507,0.302831,19.381212,1.142909,64,0,11,10,1,81,12,11,1.694454,2.70856,0.136928,1.663406,0.055,0.317375,1.0,1.502301,1.4,1e-06,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1464,1779843016.235919,47.846752,32.533333,1,0,1,CAREFUL,3.777778,13.286717,0,0.0,0.0,1.129493,-0.827609,1.267201,0.999115,0.042053,0.0,1.129493,0.085499,64,64,1507,0.29848,19.102724,1.134415,64,0,11,10,1,81,12,11,1.695567,2.696487,0.134375,1.653415,0.055,0.311959,1.0,1.495551,1.4,1e-06,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1466,1779843016.320318,47.931246,32.577778,1,0,1,CAREFUL,3.822222,13.286717,0,0.0,0.0,1.135787,-0.827339,1.267201,0.999064,0.043258,0.0,1.135787,0.091799,64,64,1513,0.299047,19.138983,1.130414,64,0,11,10,1,81,12,11,1.696304,2.688499,0.13269,1.646805,0.055,0.308366,1.0,1.491084,1.4,1e-06,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1468,1779843016.401978,48.012795,32.622222,1,0,1,CAREFUL,3.866667,13.286717,0,0.0,0.0,1.142081,-0.82706,1.267201,0.999013,0.044425,0.0,1.142081,0.098098,64,64,1513,0.296552,18.979305,1.12758,64,0,11,9,2,81,12,11,1.697036,2.680559,0.131018,1.640234,0.055,0.304788,1.0,1.486644,1.4,1e-06,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1471,1779843016.529431,48.140318,32.688889,1,0,1,CAREFUL,3.933333,13.286717,0,0.0,0.0,1.151521,-0.82663,1.267201,0.998936,0.046111,0.0,1.151521,0.107548,64,64,1515,0.293416,18.778629,1.12508,64,0,11,9,2,80,12,11,1.698126,2.668737,0.128536,1.630451,0.055,0.299447,1.0,1.480034,1.4,1e-06,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1473,1779843016.601848,48.212726,32.733333,1,0,1,CAREFUL,3.977778,13.286717,0,0.0,0.0,1.157814,-0.826334,1.267201,0.998886,0.047191,0.0,1.157814,0.113848,64,64,1516,0.290389,18.584908,1.124288,64,0,10,9,1,81,12,11,1.698847,2.660915,0.126898,1.623978,0.055,0.295905,1.0,1.475661,1.4,1e-06,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1475,1779843016.703167,48.314092,32.777778,1,0,1,CAREFUL,4.022222,13.286717,0,0.0,0.0,1.164107,-0.826032,1.267201,0.998836,0.048239,0.0,1.164107,0.120147,64,64,1515,0.287136,18.376729,1.123994,64,0,10,9,1,79,12,11,1.699564,2.65314,0.125273,1.617544,0.055,0.292376,1.0,1.471313,1.4,1e-06,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1478,1779843016.805749,48.416633,32.844444,1,0,1,CAREFUL,4.088889,13.286717,0,0.0,0.0,1.173546,-0.825567,1.2672,0.998762,0.04975,0.0,1.173546,0.129597,64,64,1510,0.280223,17.934256,1.124205,64,0,10,9,1,81,12,11,1.700631,2.641565,0.122859,1.607965,0.055,0.28711,1.0,1.464841,1.4,0.0,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1480,1779843016.895295,48.506211,32.888889,1,0,1,CAREFUL,4.133333,13.286717,0,0.0,0.0,1.179838,-0.825249,1.2672,0.998713,0.050719,0.0,1.179838,0.135896,64,64,1514,0.279745,17.903665,1.172047,64,0,10,9,1,80,12,11,1.701338,2.633905,0.121266,1.601626,0.055,0.283616,1.0,1.460558,1.4,0.0,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1483,1779843017.019883,48.63076,32.955556,1,0,1,CAREFUL,4.2,13.286717,0,0.0,0.0,1.189275,-0.82476,1.2672,0.998641,0.052117,0.0,1.189275,0.145345,64,64,1518,0.276284,17.682164,1.156383,64,0,10,9,1,81,12,11,1.702389,2.622502,0.1189,1.59219,0.055,0.278402,1.0,1.454183,1.4,0.0,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1484,1779843017.114399,48.725268,32.977778,1,0,1,CAREFUL,4.222222,13.286717,0,0.0,0.0,1.192421,-0.824595,1.2672,0.998617,0.052569,0.0,1.192421,0.148495,64,64,1519,0.274418,17.56275,1.088516,64,0,10,9,1,81,12,11,1.702738,2.618724,0.118118,1.589064,0.055,0.276671,1.0,1.45207,1.4,0.0,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1486,1779843017.198439,48.809315,33.022222,1,0,1,CAREFUL,4.266667,13.286717,0,0.0,0.0,1.199161,-0.824235,1.2672,0.99857,0.053451,0.0,1.199161,0.155245,64,64,1516,0.269423,17.243088,1.077902,64,0,11,10,1,80,12,11,1.703431,2.611202,0.116563,1.582839,0.055,0.27322,1.0,1.447864,1.4,0.0,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1489,1779843017.316422,48.927382,33.088889,1,0,1,CAREFUL,4.333333,13.286717,0,0.0,0.0,1.209945,-0.823649,1.2672,0.998502,0.054723,0.0,1.209945,0.166044,64,64,1518,0.266813,17.076002,1.063202,64,0,11,10,1,82,12,11,1.704464,2.600003,0.114253,1.573571,0.055,0.268068,1.0,1.441602,1.4,0.0,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1491,1779843017.400804,49.011664,33.133333,1,0,1,CAREFUL,4.377778,13.286717,0,0.0,0.0,1.217134,-0.823251,1.2672,0.998457,0.055538,0.0,1.217134,0.173243,64,64,1521,0.267421,17.114931,1.054496,64,0,11,10,1,80,12,11,1.705147,2.592593,0.112729,1.567439,0.055,0.264651,1.0,1.437459,1.4,0.0,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1493,1779843017.498393,49.10937,33.177778,1,0,1,CAREFUL,4.422222,13.286717,0,0.0,0.0,1.224323,-0.822846,1.2672,0.998412,0.056328,0.0,1.224323,0.180442,64,64,1520,0.262361,16.791133,1.046878,64,0,11,9,2,79,12,11,1.705826,2.585227,0.111217,1.561343,0.055,0.261247,1.0,1.43334,1.4,0.0,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1496,1779843017.622037,49.23276,33.244444,1,0,1,CAREFUL,4.488889,13.286717,0,0.0,0.0,1.235105,-0.82223,1.2672,0.998347,0.057466,0.0,1.235105,0.191241,64,64,1521,0.260056,16.643575,1.037742,64,0,11,9,2,81,12,11,1.706838,2.574261,0.108971,1.552268,0.055,0.256167,1.0,1.427208,1.4,0.0,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1498,1779843017.69837,49.309296,33.288889,1,0,1,CAREFUL,4.533333,13.286717,0,0.0,0.0,1.242293,-0.821812,1.2672,0.998305,0.058195,0.0,1.242293,0.19844,64,64,1519,0.259913,16.634432,1.033207,64,0,11,9,2,81,12,11,1.707507,2.567005,0.107489,1.546264,0.055,0.252797,1.0,1.423151,1.4,0.0,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1501,1779843017.830773,49.441681,33.355556,1,0,1,CAREFUL,4.6,13.286717,0,0.0,0.0,1.252176,-0.821229,1.2672,0.998243,0.059246,0.0,1.252176,0.208339,64,64,1522,0.259724,16.622368,1.028547,64,0,11,9,2,80,12,11,1.708503,2.556202,0.105288,1.537324,0.055,0.247768,1.0,1.417111,1.4,0.0,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1503,1779843017.897293,49.508125,33.4,1,0,1,CAREFUL,4.644444,13.286717,0,0.0,0.0,1.258464,-0.820853,1.2672,0.998203,0.059919,0.0,1.258464,0.214639,64,64,1523,0.259454,16.605049,1.026585,64,0,11,9,2,81,12,11,1.709162,2.549054,0.103835,1.531409,0.055,0.244432,1.0,1.413114,1.4,0.0,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1505,1779843017.999403,49.610196,33.444444,1,0,1,CAREFUL,4.688889,13.286717,0,0.0,0.0,1.264753,-0.820472,1.2672,0.998164,0.060571,0.0,1.264753,0.220938,64,64,1525,0.259948,16.636654,1.025226,64,0,11,9,2,79,12,11,1.709817,2.541949,0.102394,1.52553,0.055,0.241109,1.0,1.409142,1.4,0.0,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1508,1779843018.153709,49.764551,33.511111,1,0,1,CAREFUL,4.755556,13.286717,0,0.0,0.0,1.274185,-0.819894,1.2672,0.998106,0.06151,0.0,1.274185,0.230387,64,64,1526,0.257228,16.462602,1.02411,64,0,11,9,2,81,12,12,1.710792,2.531372,0.100254,1.516776,0.055,0.23615,1.0,1.403227,1.4,0.0,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1509,1779843018.200663,49.806435,33.533333,1,0,1,CAREFUL,4.777778,13.286717,0,0.0,0.0,1.277329,-0.819699,1.2672,0.998088,0.061814,0.0,1.277329,0.233536,64,64,1527,0.258558,16.547739,1.023949,64,0,11,9,2,80,12,12,1.711116,2.527867,0.099546,1.513876,0.055,0.234503,1.0,1.401267,1.4,0.0,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1512,1779843018.339543,49.950339,33.6,1,0,1,CAREFUL,4.844444,13.286717,0,0.0,0.0,1.286761,-0.819109,1.2672,0.998033,0.062695,0.0,1.286761,0.242985,64,64,1530,0.257362,16.471159,1.024007,64,0,11,9,2,80,12,12,1.712079,2.517415,0.09744,1.505227,0.055,0.229583,1.0,1.395424,1.4,0.0,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1514,1779843018.435435,50.046269,33.644444,1,0,1,CAREFUL,4.888889,13.286717,0,0.0,0.0,1.293048,-0.818712,1.2672,0.997997,0.063259,0.0,1.293048,0.249284,64,64,1526,0.256781,16.433985,1.024397,64,0,11,9,2,81,12,12,1.712717,2.5105,0.09605,1.499504,0.055,0.22632,1.0,1.391557,1.4,0.0,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1516,1779843018.523477,50.134347,33.688889,1,0,1,CAREFUL,4.933333,13.286717,0,0.0,0.0,1.298437,-0.818368,1.2672,0.997962,0.063805,0.0,1.298437,0.254684,64,64,1527,0.254479,16.286687,1.024848,64,0,11,9,2,79,12,12,1.713351,2.503626,0.094671,1.493816,0.055,0.223069,1.0,1.387713,1.4,0.0,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1518,1779843018.59771,50.208466,33.733333,1,0,1,CAREFUL,4.977778,13.286717,0,0.0,0.0,1.303826,-0.818021,1.2672,0.997928,0.064334,0.0,1.303826,0.260083,64,64,1527,0.252435,16.155862,1.025372,64,0,11,9,2,81,12,12,1.713981,2.496793,0.093303,1.488161,0.055,0.219832,1.0,1.383893,1.4,0.0,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1520,1779843018.690545,50.301303,33.777778,1,0,1,CAREFUL,5.022222,13.286717,0,0.0,0.0,1.309215,-0.817672,1.2672,0.997895,0.064846,0.0,1.309215,0.265482,64,64,1530,0.254099,16.262361,1.026022,64,0,11,9,2,80,12,12,1.714607,2.490001,0.091946,1.482541,0.055,0.216607,1.0,1.380095,1.4,0.0,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1523,1779843018.828421,50.439284,33.844444,1,0,1,CAREFUL,5.088889,13.286717,0,0.0,0.0,1.317298,-0.817143,1.2672,0.997847,0.065583,0.0,1.317298,0.273581,64,64,1525,0.249991,15.999406,1.02728,64,0,11,9,2,80,12,12,1.71554,2.47989,0.089931,1.474173,0.055,0.211794,1.0,1.374441,1.4,0.0,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1525,1779843018.899107,50.51001,33.888889,1,0,1,CAREFUL,5.133333,13.286717,0,0.0,0.044444,1.322686,-0.816786,1.2672,0.997816,0.066056,0.0,1.322686,0.27898,64,64,1525,0.250269,16.017236,1.028083,64,0,11,9,2,80,12,12,1.716157,2.473199,0.088601,1.468636,0.055,0.208602,1.0,1.3707,1.4,0.0,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1527,1779843018.98965,50.600446,33.933333,1,0,1,CAREFUL,5.177778,13.286717,0,0.0,0.0,1.328074,-0.816428,1.2672,0.997786,0.066513,0.0,1.328074,0.28438,64,64,1527,0.252331,16.149204,1.0288,64,0,11,9,2,81,12,12,1.71677,2.466548,0.087281,1.463133,0.055,0.205422,1.0,1.366982,1.4,0.0,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1530,1779843019.134189,50.744901,34.0,1,0,1,CAREFUL,5.244444,13.286717,0,0.0,0.0,1.334809,-0.815976,1.2672,0.997741,0.067171,0.0,1.334809,0.291129,64,64,1526,0.251324,16.084766,1.029737,64,0,11,8,3,81,12,12,1.717683,2.456647,0.085322,1.454939,0.055,0.200677,1.0,1.361445,1.4,0.0,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1532,1779843019.228093,50.839023,34.044444,1,0,1,CAREFUL,5.288889,13.286717,0,0.0,0.0,1.339298,-0.815672,1.2672,0.997713,0.067592,0.0,1.339298,0.0045,64,64,1527,0.253841,16.245852,1.030282,64,0,11,8,3,81,12,12,1.718287,2.450096,0.084029,1.449518,0.055,0.197529,1.0,1.357782,1.4,0.0,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1534,1779843019.298182,50.903809,34.088889,1,0,1,CAREFUL,5.333333,13.286717,0,0.0,0.0,1.343788,-0.815367,1.2672,0.997685,0.068,0.0,1.343788,0.009,64,64,1525,0.253114,16.199266,1.030774,64,0,11,8,3,81,12,12,1.718887,2.443584,0.082746,1.444129,0.055,0.194393,1.0,1.354141,1.4,0.0,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1537,1779843019.42515,51.036027,34.155556,1,0,1,CAREFUL,5.4,13.286717,0,0.0,0.0,1.350522,-0.814905,1.2672,0.997645,0.068588,0.0,1.350522,0.01575,64,64,1527,0.255386,16.344707,1.031426,64,0,11,8,3,81,12,12,1.719781,2.433889,0.08084,1.436106,0.055,0.189714,1.0,1.34872,1.4,0.0,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1539,1779843019.491945,51.102806,34.2,1,0,1,CAREFUL,5.444444,13.286717,0,0.0,0.0,1.355012,-0.814595,1.2672,0.997619,0.068964,0.0,1.355012,0.02025,64,64,1526,0.253907,16.250048,1.03181,64,0,11,8,3,82,12,12,1.720373,2.427474,0.079583,1.430797,0.055,0.186609,1.0,1.345133,1.4,0.0,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1542,1779843019.618945,51.229475,34.266667,1,0,1,CAREFUL,5.511111,13.286717,0,0.0,0.0,1.363092,-0.814034,1.2672,0.997582,0.069506,0.0,1.363092,0.02835,64,64,1526,0.254626,16.296043,1.032322,64,0,12,8,4,82,12,12,1.721254,2.417923,0.077715,1.422894,0.055,0.181976,1.0,1.339793,1.4,0.0,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1544,1779843019.705224,51.316112,34.311111,1,0,1,CAREFUL,5.555556,13.286717,0,0.0,0.0,1.368479,-0.813657,1.2672,0.997557,0.069852,0.0,1.368479,0.03375,64,64,1525,0.254558,16.291689,1.032624,64,0,12,8,4,82,12,12,1.721836,2.411604,0.076483,1.417664,0.055,0.178903,1.0,1.33626,1.4,0.0,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1547,1779843019.833183,51.444073,34.377778,1,0,1,CAREFUL,5.622222,13.286717,0,0.0,0.0,1.376559,-0.813088,1.2672,0.997522,0.07035,0.0,1.376559,0.04185,64,64,1530,0.258661,16.554332,1.033028,64,0,11,8,3,81,12,12,1.722704,2.402196,0.074652,1.409879,0.055,0.174316,1.0,1.330999,1.4,0.0,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1549,1779843019.899357,51.510236,34.422222,1,0,1,CAREFUL,5.666667,13.286717,0,0.0,0.0,1.382843,-0.812644,1.2672,0.9975,0.070668,0.0,1.382843,0.04815,64,64,1529,0.257804,16.499474,1.033267,64,0,12,9,3,81,12,12,1.723278,2.39597,0.073444,1.404727,0.055,0.171274,1.0,1.327518,1.4,0.0,1.32,64,24
