run_id,time_seconds,frame,row_type,object_id,parent_id,state,mode,round_index,selected_index,ai_enabled,ai_mode,ai_override_timer,ai_mode_timer,ai_stagnant_timer,ai_completion_timer,fusion_count,active_count,attached_count,detached_count,fused_count,track_count,vesicle_count,particle_count,fusion_effect_count,x,y,z,vx,vy,vz,radius,color_r,color_g,color_b,opacity,track_index,track_s,direction,speed_multiplier,intent,orbiting,cargo_r,cargo_g,cargo_b,age,lifetime,extra
20260525-200937-sentence-script-long-microtubule-tracks-9988d9,0.0010,1,vesicle,11,,attached,CURIOUS_SWITCH,1,0,1,CURIOUS_SWITCH,0.0000,0.0010,0.0000,0.0000,0,22,22,0,0,30,22,12,0,-0.6116455574641328,0.0014317775160466,0.42622872874757106,-0.0031757824919820266,-0.16003862165280686,0.004517223796351999,0.1652275657248074,0.9687218727450564,0.3708982069661839,0.32514630110677334,0.97,14,0.7000898747731663,1,1.279286565554308,,0,0.9687218727450564,0.3708982069661839,0.32514630110677334,,,step_timer=0.1205;collision_cooldown=0.0000
20260525-200937-sentence-script-long-microtubule-tracks-9988d9,0.0010,1,vesicle,12,,attached,CURIOUS_SWITCH,1,0,1,CURIOUS_SWITCH,0.0000,0.0010,0.0000,0.0000,0,22,22,0,0,30,22,12,0,-0.33964394060353176,-2.429506014265451,-0.6088702779213296,0.11174453617729396,-0.013048987309804971,-0.00481286954912008,0.17946247365989382,1.0,0.414040183114846,0.7470699087003797,0.97,28,2.512986476849325,1,1.2446627121917722,,0,1.0,0.414040183114846,0.7470699087003797,,,step_timer=0.1506;collision_cooldown=0.0000
20260525-200937-sentence-script-long-microtubule-tracks-9988d9,0.0010,1,vesicle,13,,attached,CURIOUS_SWITCH,1,0,1,CURIOUS_SWITCH,0.0000,0.0010,0.0000,0.0000,0,22,22,0,0,30,22,12,0,1.3005036724333303,0.8187756168576903,-2.0937857983259844,-0.02337439915622852,0.16892606239216068,0.04994973330729735,0.20046802259864535,0.35506359181414227,0.8028725094876265,0.48421504708662394,0.97,10,2.5808757122796817,1,0.990117226199184,,0,0.35506359181414227,0.8028725094876265,0.48421504708662394,,,step_timer=0.1156;collision_cooldown=0.0000
20260525-200937-sentence-script-long-microtubule-tracks-9988d9,0.0010,1,vesicle,14,,attached,CURIOUS_SWITCH,1,0,1,CURIOUS_SWITCH,0.0000,0.0010,0.0000,0.0000,0,22,22,0,0,30,22,12,0,0.6620993912488521,-0.0813826703527696,0.9504152077651256,0.0018735343244591363,0.023558082600474983,0.0015790167120499632,0.2100460788242105,0.35317428855885813,0.8690253405728269,0.4813003729655476,0.97,16,1.1211823806707768,1,1.1793300586289148,,0,0.35317428855885813,0.8690253405728269,0.4813003729655476,,,step_timer=0.1411;collision_cooldown=0.0000
20260525-200937-sentence-script-long-microtubule-tracks-9988d9,0.0010,1,vesicle,15,,attached,CURIOUS_SWITCH,1,0,1,CURIOUS_SWITCH,0.0000,0.0010,0.0000,0.0000,0,22,22,0,0,30,22,12,0,-0.900903100365248,0.189308580893086,-0.8617486945042754,-0.024118815883933387,-0.1592608098226478,-0.01397734680064211,0.20387498599637774,0.3143233577093429,0.8294088387939977,0.5057922875644469,0.97,12,1.226054636001313,1,1.262040311857774,,0,0.3143233577093429,0.8294088387939977,0.5057922875644469,,,step_timer=0.0918;collision_cooldown=0.0000
20260525-200937-sentence-script-long-microtubule-tracks-9988d9,0.0010,1,vesicle,16,,attached,CURIOUS_SWITCH,1,0,1,CURIOUS_SWITCH,0.0000,0.0010,0.0000,0.0000,0,22,22,0,0,30,22,12,0,2.0421806647258163,1.183413383315102,1.0639459990411015,-0.01751753725631744,0.037187772482738524,-0.006397376510092201,0.20884027581303877,0.30297943234204094,0.9251010554293221,0.8213462936885837,0.97,8,2.571471629300936,1,0.8848198717827843,,0,0.30297943234204094,0.9251010554293221,0.8213462936885837,,,step_timer=0.0289;collision_cooldown=0.0000
20260525-200937-sentence-script-long-microtubule-tracks-9988d9,0.0010,1,vesicle,17,,attached,CURIOUS_SWITCH,1,0,1,CURIOUS_SWITCH,0.0000,0.0010,0.0000,0.0000,0,22,22,0,0,30,22,12,0,-0.8175278020351892,1.5351117371201077,2.0091592041262576,-0.027387338897733038,-0.14580034897981875,0.10187953559048779,0.17791254352305413,0.3736970259642165,0.6102460078301453,0.9553863858305655,0.97,6,2.643772820478346,1,1.2329440245647802,,0,0.3736970259642165,0.6102460078301453,0.9553863858305655,,,step_timer=0.1298;collision_cooldown=0.0000
20260525-200937-sentence-script-long-microtubule-tracks-9988d9,0.0010,1,vesicle,18,,attached,CURIOUS_SWITCH,1,0,1,CURIOUS_SWITCH,0.0000,0.0010,0.0000,0.0000,0,22,22,0,0,30,22,12,0,0.9680474497753303,-1.1931246393677761,-0.16536306974332152,0.10499121215290508,0.08882116682884522,-0.048508603013308615,0.16590578098702383,0.6651570851251906,0.4052651906712722,1.0,0.97,26,1.5237721228332544,1,1.2677286598116917,,0,0.6651570851251906,0.4052651906712722,1.0,,,step_timer=0.0398;collision_cooldown=0.0000
20260525-200937-sentence-script-long-microtubule-tracks-9988d9,0.0010,1,vesicle,19,,attached,CURIOUS_SWITCH,1,0,1,CURIOUS_SWITCH,0.0000,0.0010,0.0000,0.0000,0,22,22,0,0,30,22,12,0,-1.8030051705051602,0.7351848068269362,0.45340321536738365,0.06361120728448633,0.16786990458395046,-0.02625778165865622,0.17884693005625585,0.37116900347930165,0.8619380232500677,0.5097092529931297,0.97,9,1.9809878045684521,1,1.2283059656499316,,0,0.37116900347930165,0.8619380232500677,0.5097092529931297,,,step_timer=0.1418;collision_cooldown=0.0000
20260525-200937-sentence-script-long-microtubule-tracks-9988d9,0.0010,1,vesicle,20,,attached,CURIOUS_SWITCH,1,0,1,CURIOUS_SWITCH,0.0000,0.0010,0.0000,0.0000,0,22,22,0,0,30,22,12,0,-1.498399271166135,-1.6844452832691648,-0.7404499344284567,-0.0023300942531001567,0.002329331592498818,-0.0007433636193265869,0.16000535137505753,0.6443868122878219,0.4832000963810238,0.952746739964473,0.97,25,2.3594692046181263,1,0.8808329399159912,,0,0.6443868122878219,0.4832000963810238,0.952746739964473,,,step_timer=0.0228;collision_cooldown=0.0000
