csv_run_id,csv_elapsed_seconds,simulation_time,frame,row_type,object_id,object_kind,round_index,paused,help_visible,ai_enabled,ai_mode,ai_last_mode,ai_mode_timer,ai_override_until,ai_stagnant_time,ai_completion_active,ai_loop_rounds,active_organelle_count,free_organelle_count,marked_organelle_count,wrapped_organelle_count,dissolving_organelle_count,recycled_organelle_count,particle_count,enzyme_particle_count,recycle_particle_count,autophagosome_state,autophagosome_active,autophagosome_target_id,autophagosome_radius,autophagosome_closure,autophagosome_fuse_timer,lysosome_orbit_mode,name,kind,state,id,target_id,x,y,z,vx,vy,vz,radius,damage,age,mark_strength,dissolve_amount,opacity,life,captured,center_x,center_y,center_z,lysosome_x,lysosome_y,lysosome_z,distance_to_lysosome
20260526-205752-sentence-script-damaged-organelles-marke-cd06f6,0.25,0.25,15,autophagosome,autophagosome,autophagosome,0,False,True,True,SURVEY,,0.7499999999999992,0,0,False,True,6,5,1,0,0,0,10,10,0,idle,False,,0.35,0.0,0.0,False,autophagosome,,idle,,,,,,0.0,0.0,0.0,0.35,,,,,,,,-2.0,0.0,0.0,4.8,-1.1,1.2,6.992138442565335
20260526-205752-sentence-script-damaged-organelles-marke-cd06f6,0.25,0.25,15,organelle,organelle_1,damaged_organelle,0,False,True,True,SURVEY,,0.7499999999999992,0,0,False,True,6,5,1,0,0,0,10,10,0,idle,False,,0.35,0.0,0.0,False,,damaged_organelle,marked,1,,0.5686452243219392,-0.47172657481361596,0.2923994256066094,-0.09760678915784148,-0.39061837730811955,0.32131728949262484,0.5993693150884353,0.9783199706880354,0.24999999999999997,1,0.0,0.9,,,,,,4.8,-1.1,1.2,4.372965759880608
20260526-205752-sentence-script-damaged-organelles-marke-cd06f6,0.25,0.25,15,organelle,organelle_2,damaged_organelle,0,False,True,True,SURVEY,,0.7499999999999992,0,0,False,True,6,5,1,0,0,0,10,10,0,idle,False,,0.35,0.0,0.0,False,,damaged_organelle,free,2,,-1.7469744893732535,3.8368706985148133,4.464930485089718,-0.2892199317196972,-0.23532141084697702,-0.3849805753389604,0.6732453648154486,0.6421785593076499,0.24999999999999997,0,0.0,0.9,,,,,,4.8,-1.1,1.2,8.825833577109105
20260526-205752-sentence-script-damaged-organelles-marke-cd06f6,0.25,0.25,15,organelle,organelle_3,damaged_organelle,0,False,True,True,SURVEY,,0.7499999999999992,0,0,False,True,6,5,1,0,0,0,10,10,0,idle,False,,0.35,0.0,0.0,False,,damaged_organelle,free,3,,-0.3084517044922396,1.0915107381029683,-1.368450290496552,-0.16950980949938876,0.15461400845162093,-0.3559666049589298,0.4366628961943726,0.7529779793590975,0.24999999999999997,0,0.0,0.9,,,,,,4.8,-1.1,1.2,6.12339244431566
20260526-205752-sentence-script-damaged-organelles-marke-cd06f6,0.25,0.25,15,organelle,organelle_4,damaged_organelle,0,False,True,True,SURVEY,,0.7499999999999992,0,0,False,True,6,5,1,0,0,0,10,10,0,idle,False,,0.35,0.0,0.0,False,,damaged_organelle,free,4,,-1.737868085247386,2.5567492754812893,-1.2662393683275601,0.1856900942350152,-0.18207029438476563,-0.05181639764229349,0.619590244349461,0.9294483113744395,0.24999999999999997,0,0.0,0.9,,,,,,4.8,-1.1,1.2,7.886562685081376
20260526-205752-sentence-script-damaged-organelles-marke-cd06f6,0.25,0.25,15,organelle,organelle_5,damaged_organelle,0,False,True,True,SURVEY,,0.7499999999999992,0,0,False,True,6,5,1,0,0,0,10,10,0,idle,False,,0.35,0.0,0.0,False,,damaged_organelle,free,5,,2.927787588021,-2.181798932361996,2.876910675037989,-0.38937304594459815,0.018124629711090214,0.02745462964097767,0.5039213920332534,0.7446371040292801,0.24999999999999997,0,0.0,0.9,,,,,,4.8,-1.1,1.2,2.7363292304991638
20260526-205752-sentence-script-damaged-organelles-marke-cd06f6,0.25,0.25,15,organelle,organelle_6,damaged_organelle,0,False,True,True,SURVEY,,0.7499999999999992,0,0,False,True,6,5,1,0,0,0,10,10,0,idle,False,,0.35,0.0,0.0,False,,damaged_organelle,free,6,,-0.3176480004896765,1.1086521166047043,0.7482281931198075,-0.43749012723676756,0.16424384084534716,0.2033306868838447,0.42201057424537647,0.7155497331947602,0.24999999999999997,0,0.0,0.9,,,,,,4.8,-1.1,1.2,5.592187675193871
20260526-205752-sentence-script-damaged-organelles-marke-cd06f6,0.25,0.25,15,particle,particle_0,recycle_particle,0,False,True,True,SURVEY,,0.7499999999999992,0,0,False,True,6,5,1,0,0,0,10,10,0,idle,False,,0.35,0.0,0.0,False,,enzyme,captured,,,4.675054843466983,-1.0826796209648748,0.9908423548593852,0.27765815898376883,-0.19623624548071994,0.0362862584349307,0.04926702626871815,,0.24999999999999997,,,0.9,9.875319685207927,True,,,,4.8,-1.1,1.2,0.24425029824290465
20260526-205752-sentence-script-damaged-organelles-marke-cd06f6,0.25,0.25,15,particle,particle_1,recycle_particle,0,False,True,True,SURVEY,,0.7499999999999992,0,0,False,True,6,5,1,0,0,0,10,10,0,idle,False,,0.35,0.0,0.0,False,,enzyme,captured,,,4.115722521123815,-1.0232420268026903,0.7324659918236385,-0.1557864509488323,0.48802590890469555,0.5435634878989641,0.05076708392981795,,0.24999999999999997,,,0.9,7.343623565376173,True,,,,4.8,-1.1,1.2,0.8322953221951691
20260526-205752-sentence-script-damaged-organelles-marke-cd06f6,0.25,0.25,15,particle,particle_2,recycle_particle,0,False,True,True,SURVEY,,0.7499999999999992,0,0,False,True,6,5,1,0,0,0,10,10,0,idle,False,,0.35,0.0,0.0,False,,enzyme,captured,,,4.355473843632434,-0.7334423911865945,1.1832429037393843,-0.1374411712539945,-0.2562991358390314,0.03195361655209423,0.0669957150219131,,0.24999999999999997,,,0.9,11.434601476916438,True,,,,4.8,-1.1,1.2,0.5764102571511117
