run_id,frame,elapsed_seconds,ai_enabled,ai_mode,ai_round,paused,selected_alveolus,probe_x,probe_y,probe_z,probe_vx,probe_vy,probe_vz,breathing_phase,breathing_rate,breathing_amplitude,blood_flow_speed,membrane_permeability,avg_capillary_saturation,avg_carrier_saturation,air_o2_count,air_co2_count,blood_o2_count,blood_co2_count,o2_to_blood_transfers,co2_to_air_transfers,attach_count,detach_count,collision_count,spill_count,mark_count,reset_count,tissue_exchange_count,exhaled_count,stagnation_timer,completion_timer,alveolus_1_radius,alveolus_2_radius,alveolus_3_radius,alveolus_4_radius,alveolus_5_radius,path_1_saturation,path_2_saturation,path_3_saturation,path_4_saturation,path_5_saturation
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,3035,49.9319,1,careful_breath,3,0,0,-0.93874,0.52223,-1.24618,1.31171,0.57306,0.37901,20.47895,0.72188,0.105,1.0,1.14718,0.30247,0.28704,80,57,11,17,2,34,2,34,250,0,2,2,1,2,2.70624,0.0,0.9499,0.9912,1.11732,0.96646,1.0411,0.22312,0.30935,0.32359,0.35387,0.30242
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,3050,50.1914,1,careful_breath,3,0,0,-0.66515,0.66487,-1.04383,0.76866,0.51063,1.07894,21.65561,0.7215,0.105,1.0,1.14775,0.30021,0.28704,83,55,11,16,2,35,2,35,250,0,2,2,1,5,2.91414,0.0,0.8895,0.92818,1.04628,0.90501,0.97491,0.21964,0.31273,0.31971,0.34991,0.29908
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,3065,50.4507,1,careful_breath,3,0,0,-0.54081,0.78215,-0.71555,0.30197,0.4059,1.39542,22.83072,0.72119,0.105,1.0,1.14821,0.29699,0.28704,89,49,11,16,2,35,2,35,340,0,2,2,1,11,3.17341,0.0,0.79258,0.82704,0.93227,0.8064,0.86868,0.21698,0.30779,0.31675,0.3469,0.29653
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,3082,50.7149,1,careful_breath,3,0,0,-0.46645,0.85652,-0.37856,0.36681,0.16923,1.1819,24.0279,0.72092,0.105,1.0,1.14862,0.29489,0.28242,89,50,11,15,2,36,2,36,530,0,2,2,1,11,3.29694,0.0,0.77912,0.813,0.91645,0.79271,0.85393,0.21354,0.30362,0.31132,0.34435,0.30162
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,3099,50.9717,1,careful_breath,3,0,0,-0.33231,0.86661,-0.08092,0.62261,-0.07451,1.21397,25.19112,0.72071,0.105,1.0,1.14893,0.2915,0.28242,89,50,11,15,2,36,2,36,530,0,2,2,1,11,3.55378,0.0,0.86504,0.90266,1.01751,0.88012,0.9481,0.20954,0.30055,0.30679,0.34249,0.29811
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,3117,51.2363,1,careful_breath,3,0,0,-0.20305,0.81388,0.26908,0.23756,-0.30581,1.40042,26.3889,0.72054,0.105,1.0,1.14918,0.2937,0.28242,89,53,11,12,2,39,2,39,530,0,2,2,1,11,3.68595,0.0,0.94562,0.98674,1.11229,0.96211,1.03641,0.20646,0.29819,0.31095,0.34897,0.30394
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,3132,51.4975,1,careful_breath,3,0,0,-0.2568,0.71724,0.59011,-0.59409,-0.45432,1.16463,27.57145,0.72043,0.105,1.0,1.14935,0.29249,0.28242,89,54,11,11,2,40,2,40,530,0,2,2,1,11,3.89667,0.0,0.91813,0.95806,1.07996,0.93414,1.00629,0.21233,0.29672,0.30697,0.34619,0.30023
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,3147,51.7569,1,careful_breath,3,0,0,-0.49849,0.58324,0.83409,-1.11415,-0.54906,0.72712,28.74534,0.72035,0.105,1.0,1.14948,0.29127,0.27587,96,48,11,10,2,41,2,41,561,0,2,2,1,18,4.10423,0.0,0.81881,0.85442,0.96313,0.83309,0.89743,0.20902,0.30461,0.30371,0.34161,0.29741
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,3162,52.0191,1,careful_breath,3,0,0,-0.79439,0.43415,0.99595,-1.06546,-0.56697,0.59891,29.93237,0.72028,0.105,1.0,1.14959,0.2868,0.27017,96,48,11,10,2,41,2,41,847,0,2,2,1,18,4.26154,0.0,0.76984,0.80332,0.90553,0.78326,0.84376,0.20627,0.29826,0.29855,0.33568,0.29526
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,3177,52.2848,1,careful_breath,3,0,0,-1.0502,0.29486,1.18778,-0.93541,-0.48262,0.86251,31.13449,0.72022,0.105,1.0,1.14967,0.28276,0.27017,96,48,11,10,2,41,2,41,847,0,2,2,1,18,4.47492,0.0,0.8347,0.871,0.98182,0.84926,0.91485,0.20139,0.29299,0.29461,0.33117,0.29362
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,3192,52.5412,1,careful_breath,3,0,0,-1.31709,0.19021,1.42106,-1.14866,-0.32064,0.82338,32.29503,0.72018,0.105,1.0,1.14974,0.28138,0.27017,96,49,11,9,2,42,2,42,847,0,2,2,1,18,4.68016,0.0,0.9293,0.96971,1.0931,0.94551,1.01853,0.20621,0.28897,0.29162,0.32773,0.29238
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,3207,52.797,1,careful_breath,3,0,0,-1.6426,0.13699,1.54458,-1.32773,-0.10413,0.10239,33.45218,0.72014,0.105,1.0,1.14979,0.28166,0.27017,96,51,11,7,2,44,2,44,847,0,2,2,1,18,4.83412,0.0,0.94045,0.98134,1.1062,0.95684,1.03074,0.20135,0.28591,0.29644,0.33319,0.29143
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,3222,53.0554,1,careful_breath,3,0,0,-1.96972,0.14168,1.45114,-1.15321,0.12553,-0.71327,34.62155,0.72011,0.105,1.0,1.14983,0.28712,0.2736,98,49,12,6,3,45,3,45,859,0,2,2,1,21,4.9891,0.0,0.854,0.89114,1.00452,0.86889,0.936,0.2311,0.29151,0.29301,0.32927,0.29071
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,3237,53.3183,1,careful_breath,3,0,0,-2.22858,0.20483,1.22148,-0.88766,0.33722,-0.91189,35.81089,0.72009,0.105,1.0,1.14987,0.29225,0.27263,104,43,13,5,4,46,4,46,1127,0,2,2,1,28,5.19925,0.0,0.77401,0.80767,0.91043,0.7875,0.84833,0.22439,0.28784,0.2904,0.33441,0.32421
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,3253,53.5824,1,careful_breath,3,0,0,-2.48129,0.32295,1.00382,-1.06484,0.52675,-0.71761,37.00592,0.72007,0.105,1.0,1.1499,0.28722,0.27263,104,43,13,5,4,46,4,46,1226,0,2,2,1,28,5.3896,0.0,0.80209,0.83697,0.94346,0.81607,0.8791,0.219,0.28489,0.28829,0.32442,0.3195
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,3270,53.8369,1,careful_breath,3,0,0,-2.77957,0.46758,0.82748,-1.20887,0.58776,-0.75301,38.15723,0.72005,0.105,1.0,1.14992,0.28662,0.27263,104,45,13,3,4,48,4,48,1226,0,2,2,1,28,5.5539,0.0,0.8997,0.93883,1.05828,0.91539,0.98609,0.22328,0.28258,0.28665,0.31655,0.32402
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,3288,54.0993,1,careful_breath,3,0,0,-3.04832,0.61991,0.57243,-0.72695,0.55268,-1.17167,39.34453,0.72004,0.105,1.0,1.14994,0.28264,0.27263,104,45,13,3,4,48,4,48,1226,0,2,2,1,28,5.81633,0.0,0.9498,0.9911,1.11721,0.96636,1.041,0.21763,0.2808,0.28538,0.31049,0.31888
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,3304,54.3502,1,careful_breath,3,0,0,-3.1141,0.73991,0.25987,0.13014,0.41824,-1.28213,40.4798,0.72003,0.105,1.0,1.14995,0.27959,0.26305,105,45,12,3,4,49,4,49,1226,0,2,2,2,29,5.938,0.0,0.89165,0.93043,1.04881,0.9072,0.97727,0.21394,0.27742,0.28455,0.30653,0.31553
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,3319,54.609,1,careful_breath,3,0,0,-3.00004,0.82792,-0.05866,0.61623,0.26274,-1.16123,41.65026,0.72003,0.105,1.0,1.14996,0.2754,0.2583,108,42,12,3,4,49,4,49,1352,0,2,2,2,32,6.14471,0.0,0.79442,0.82896,0.93443,0.80827,0.87069,0.21133,0.26569,0.28311,0.30372,0.31314
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,3334,54.8747,1,careful_breath,3,0,0,-2.84802,0.8672,-0.34821,0.46878,0.04429,-1.08989,42.85256,0.72002,0.105,1.0,1.14997,0.27071,0.25481,108,42,12,3,4,49,4,49,1632,0,2,2,2,32,6.35703,0.0,0.77814,0.81198,0.91529,0.79171,0.85285,0.20933,0.25412,0.27719,0.30158,0.31133
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,3349,55.1415,1,careful_breath,3,0,0,-2.7561,0.84575,-0.66601,0.30011,-0.18929,-1.29819,44.05954,0.72002,0.105,1.0,1.14998,0.26587,0.25049,108,42,12,3,4,49,4,49,1632,0,2,2,2,32,6.57076,0.0,0.86674,0.90443,1.01951,0.88185,0.94996,0.20782,0.24378,0.27269,0.2951,0.30995
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,3364,55.4051,1,careful_breath,3,0,0,-2.63508,0.76583,-1.01256,0.67966,-0.39543,-1.23806,45.25211,0.72001,0.105,1.0,1.14998,0.26212,0.25049,108,42,12,3,4,49,4,49,1632,0,2,2,2,32,6.83437,0.0,0.94599,0.98713,1.11273,0.96249,1.03682,0.20666,0.23591,0.26926,0.28986,0.30889
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,3379,55.665,1,careful_breath,3,0,0,-2.38015,0.64332,-1.24844,1.21255,-0.52602,-0.55259,46.42784,0.72001,0.105,1.0,1.14998,0.25926,0.25049,109,41,12,3,4,49,4,49,1632,0,2,2,2,33,7.09426,0.0,0.91766,0.95757,1.0794,0.93366,1.00577,0.20578,0.22991,0.26665,0.28588,0.30809
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,3393,55.9152,1,careful_breath,3,0,0,-2.05416,0.50548,-1.28766,1.32939,-0.56719,0.1228,47.55972,0.72001,0.105,1.0,1.14999,0.25721,0.25049,118,32,12,3,4,49,4,49,1653,0,2,2,2,42,7.34445,0.0,0.82166,0.85739,0.96648,0.83599,0.90056,0.20515,0.22561,0.26478,0.28302,0.30752
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,3407,56.1691,1,careful_breath,3,0,0,-1.73321,0.36435,-1.22861,1.20452,-0.53306,0.22735,48.70835,0.72001,0.105,1.0,1.14999,0.25563,0.25049,118,32,12,3,4,49,4,49,2007,0,2,2,2,42,7.59835,0.0,0.76951,0.80297,0.90514,0.78292,0.84339,0.20466,0.22228,0.26332,0.2808,0.30707
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,3421,56.4226,1,careful_breath,3,0,0,-1.42639,0.24301,-1.20759,1.30333,-0.4348,-0.04557,49.85511,0.72001,0.105,1.0,1.14999,0.25616,0.25049,118,33,12,2,4,50,4,50,2007,0,2,2,2,42,7.80008,0.0,0.82376,0.85958,0.96895,0.83812,0.90285,0.20428,0.22853,0.2622,0.27908,0.30672
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,3436,56.6823,1,careful_breath,3,0,0,-1.28845,0.20281,-1.2157,0.0,0.0,0.0,51.0298,0.72001,0.105,1.0,1.14999,0.25447,0.24801,118,33,12,2,4,50,4,50,2007,0,2,2,2,42,7.90414,0.0,0.92225,0.96236,1.0848,0.93833,1.0108,0.20397,0.22429,0.26127,0.27638,0.30644
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,3451,56.9471,1,careful_breath,3,0,0,-1.28845,0.20281,-1.2157,0.0,0.0,0.0,52.22771,0.72001,0.105,1.0,1.14999,0.25285,0.24801,118,33,12,2,4,50,4,50,2007,0,2,2,2,42,7.90414,0.0,0.94322,0.98424,1.10947,0.95967,1.03379,0.20373,0.22107,0.26057,0.27265,0.30622
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,3466,57.2131,1,careful_breath,3,0,0,-1.28845,0.20281,-1.2157,0.0,0.0,0.0,53.43133,0.72001,0.105,1.0,1.14999,0.25092,0.24341,120,31,12,2,4,50,4,50,2007,0,2,2,2,44,7.90414,0.0,0.85759,0.89488,1.00874,0.87254,0.93993,0.20355,0.21861,0.26003,0.26634,0.30606
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,3480,57.4649,1,careful_breath,3,0,0,-1.28845,0.20281,-1.2157,0.0,0.0,0.0,54.57033,0.72001,0.105,1.0,1.14999,0.25533,0.24287,124,26,13,2,5,50,5,50,2247,0,2,2,2,49,7.90414,0.0,0.77689,0.81068,0.91382,0.79044,0.85149,0.20342,0.21685,0.25928,0.29116,0.30594
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,3495,57.7216,1,careful_breath,3,0,0,-1.28845,0.20281,-1.2157,0.0,0.0,0.0,55.7319,0.72001,0.105,1.0,1.14999,0.25228,0.24287,124,26,13,2,5,50,5,50,2384,0,2,2,2,49,7.90414,0.0,0.79397,0.8285,0.93391,0.80781,0.8702,0.20331,0.2154,0.25432,0.28251,0.30584
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,3509,57.9719,1,careful_breath,3,0,0,-1.28845,0.20281,-1.2157,0.0,0.0,0.0,56.86383,0.72001,0.105,1.0,1.14999,0.25009,0.24287,124,26,13,2,5,50,5,50,2384,0,2,2,2,49,7.90414,0.0,0.88776,0.92636,1.04423,0.90324,0.973,0.20324,0.21436,0.25076,0.27631,0.30577
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,3523,58.2231,1,careful_breath,3,0,0,-1.28845,0.20281,-1.2157,0.0,0.0,0.0,58.0003,0.72001,0.105,1.0,1.14999,0.24839,0.24287,124,26,13,2,5,50,5,50,2384,0,2,2,2,49,7.90414,0.0,0.94941,0.9907,1.11675,0.96596,1.04057,0.20318,0.21355,0.248,0.2715,0.30572
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,3537,58.4746,1,careful_breath,3,0,0,-1.28845,0.20281,-1.2157,0.0,0.0,0.0,59.13813,0.72001,0.105,1.0,1.14999,0.24865,0.24287,124,27,13,1,5,51,5,51,2384,0,2,2,2,49,7.90414,0.0,0.90712,0.94657,1.06701,0.92294,0.99422,0.21105,0.21292,0.24585,0.26777,0.30567
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,3552,58.739,1,careful_breath,3,0,0,-1.28845,0.20281,-1.2157,0.0,0.0,0.0,60.33423,0.72001,0.105,1.0,1.14999,0.24685,0.23893,128,23,12,2,5,51,5,51,2457,0,2,2,3,53,7.90414,0.0,0.80557,0.84061,0.94756,0.81962,0.88292,0.20913,0.21241,0.24409,0.26469,0.30393
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,3567,59.0007,1,careful_breath,3,0,0,-1.28845,0.20281,-1.2157,0.0,0.0,0.0,61.51817,0.72001,0.105,1.0,1.14999,0.24488,0.23893,128,23,12,2,5,51,5,51,2789,0,2,2,3,53,7.90414,0.0,0.77247,0.80606,0.90862,0.78593,0.84663,0.20766,0.21202,0.24275,0.26236,0.29963
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,3582,59.2618,1,careful_breath,3,0,0,-1.28845,0.20281,-1.2157,0.0,0.0,0.0,62.69933,0.72001,0.105,1.0,1.14999,0.24338,0.23893,128,23,12,2,5,51,5,51,2789,0,2,2,3,53,7.90414,0.0,0.84785,0.88472,0.99728,0.86263,0.92925,0.20654,0.21172,0.24173,0.26058,0.29635
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,3597,59.5268,1,careful_breath,3,0,0,-1.28845,0.20281,-1.2157,0.0,0.0,0.0,63.89841,0.72001,0.105,1.0,1.14999,0.24216,0.23466,128,23,12,2,5,51,5,51,2789,0,2,2,3,53,7.90414,0.0,0.93882,0.97964,1.10429,0.95518,1.02896,0.20569,0.21149,0.24056,0.25922,0.29385
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,3612,59.7848,1,careful_breath,3,0,0,-1.28845,0.20281,-1.2157,0.0,0.0,0.0,65.06548,0.72001,0.105,1.0,1.14999,0.24029,0.23466,128,23,12,2,5,51,5,51,2789,0,2,2,3,53,7.90414,0.0,0.93093,0.97142,1.09502,0.94717,1.02032,0.20505,0.21132,0.23497,0.25819,0.29194
