run_id,frame,elapsed_seconds,round,paused,ai_enabled,ai_mode,simulation_mode_note,unfold_progress,fork_distance,left_fork_x,left_fork_y,left_fork_z,right_fork_x,right_fork_y,right_fork_z,replication_speed,unfold_speed,target_replication_speed,target_unfold_speed,chaos_level,attached_enzyme_count,active_particle_count,attachment_count,detachment_count,collision_count,transfer_count,mark_count,spill_count,enzyme0_x,enzyme0_y,enzyme0_z,enzyme0_attached,enzyme1_x,enzyme1_y,enzyme1_z,enzyme1_attached,completion_hold,ai_stagnation_seconds,left_fork_paused,right_fork_paused
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,22,0.254,1,0,1,careful,careful,0.05209,0.07679,-0.07679,0.00000,0.00000,0.07679,0.00000,0.00000,0.56008,0.09045,0.47440,0.07500,0.00000,10,0,10,0,0,0,0,0,0.18527,-0.21735,0.29794,1,0.17774,0.33355,0.28584,1,0.00000,0.00000,0,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,42,0.506,1,0,1,careful,careful,0.08037,0.25402,-0.25402,0.00000,0.00000,0.25402,0.00000,0.00000,0.51510,0.08115,0.49251,0.07500,0.00000,10,0,10,0,0,0,0,0,-0.26103,-0.52845,0.08546,1,0.28177,0.00978,0.53668,1,0.00000,0.00000,0,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,62,0.769,1,0,1,careful,careful,0.10668,0.42385,-0.42385,0.00000,0.00000,0.42385,0.00000,0.00000,0.50806,0.07745,0.51114,0.07500,0.00000,10,0,10,0,0,0,0,0,-0.44775,-0.46326,-0.28298,1,0.44894,-0.34959,0.41511,1,0.00000,0.00000,0,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,77,1.023,1,0,1,careful,careful,0.12587,0.55161,-0.55161,0.00000,0.00000,0.55161,0.00000,0.00000,0.51477,0.07623,0.52833,0.07500,0.00000,10,0,10,0,0,0,0,0,-0.57605,-0.24627,-0.48323,1,0.57618,-0.51490,0.17036,1,0.00000,0.00000,0,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,94,1.285,1,0,1,careful,careful,0.14735,0.69932,-0.69932,0.00000,0.00000,0.69932,0.00000,0.00000,0.52759,0.07556,0.54494,0.07500,0.00000,10,2,10,0,0,0,0,2,-0.72268,0.08957,-0.53421,1,0.72269,-0.51434,-0.16964,1,0.00000,0.00000,0,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,111,1.535,1,0,1,careful,careful,0.16871,0.85093,-0.85093,0.00000,0.00000,0.85093,0.00000,0.00000,0.54177,0.07526,0.55930,0.07500,0.00000,10,2,10,0,0,0,0,2,-0.87282,0.39369,-0.37113,1,0.87282,-0.30536,-0.44641,1,0.00000,0.00000,0,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,127,1.799,1,0,1,careful,careful,0.18876,0.99726,-0.99726,0.00000,0.00000,0.99726,0.00000,0.00000,0.55491,0.07512,0.57249,0.07500,0.00000,10,1,10,0,0,1,0,2,-1.01773,0.53555,-0.07189,1,1.01773,0.01283,-0.54014,1,0.00000,0.00000,0,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,142,2.067,1,0,1,careful,careful,0.20753,1.13762,-1.13762,0.00000,0.00000,1.13762,0.00000,0.00000,0.56702,0.07506,0.58354,0.07500,0.00000,10,1,10,0,0,1,0,2,-1.15676,0.48372,0.23951,1,1.15676,0.31262,-0.43995,1,0.00000,0.00000,0,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,156,2.324,1,0,1,careful,careful,0.22504,1.27122,-1.27122,0.00000,0.00000,1.27122,0.00000,0.00000,0.57720,0.07503,0.59165,0.07500,0.00000,10,1,10,0,0,1,0,2,-1.28920,0.28221,0.45961,1,1.28920,0.49861,-0.20508,1,0.00000,0.00000,0,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,170,2.585,1,0,1,careful,careful,0.24254,1.40701,-1.40701,0.00000,0.00000,1.40701,0.00000,0.00000,0.58571,0.07502,0.59714,0.07500,0.00000,10,0,10,0,0,1,0,2,-1.42398,-0.00863,0.53881,1,1.42398,0.52985,0.09671,1,0.00000,0.00000,0,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,184,2.842,1,0,1,careful,human override,0.26005,1.54449,-1.54449,0.00000,0.00000,1.54449,0.00000,0.00000,0.59175,0.07501,0.59863,0.07500,0.00000,10,1,10,0,0,1,0,3,-1.56068,-0.29901,0.44780,1,1.56068,0.39168,0.36923,1,0.00000,0.00000,0,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,197,3.115,1,0,1,careful,human override,0.27630,1.67310,-1.67310,0.00000,0.00000,1.67310,0.00000,0.00000,0.59485,0.07500,0.59863,0.07500,0.00000,10,1,10,0,1,1,0,3,-1.68883,-0.48575,0.23134,1,1.68883,0.14725,0.51747,1,0.00000,0.00000,0,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,207,3.377,1,0,1,careful,human override,0.28606,1.68301,-1.68301,0.00000,0.00000,1.68301,0.00000,0.00000,0.18831,0.04681,0.59863,0.07500,0.00000,10,2,10,0,1,1,0,4,-1.74528,-0.53752,0.01472,1,1.74528,-0.07431,0.53267,1,0.00000,0.00000,0,1
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,217,3.635,1,0,1,careful,human override,0.29283,1.68301,-1.68301,0.00000,0.00000,1.68301,0.00000,0.00000,0.05244,0.03739,0.59863,0.07500,0.00000,10,2,10,0,1,1,0,4,-1.75877,-0.49672,-0.20533,1,1.75877,-0.28398,0.45648,1,0.00000,0.10000,0,1
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,226,3.895,1,0,1,careful,human override,0.29820,1.68301,-1.68301,0.00000,0.00000,1.68301,0.00000,0.00000,0.01660,0.03490,0.59863,0.07500,0.00000,10,2,10,0,1,1,0,4,-1.76184,-0.38540,-0.37439,1,1.76184,-0.43232,0.31921,1,0.00000,0.25000,0,1
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,235,4.154,1,0,1,careful,human override,0.30336,1.68301,-1.68301,0.00000,0.00000,1.68301,0.00000,0.00000,0.00525,0.03411,0.59863,0.07500,0.00000,10,2,10,0,1,2,0,5,-1.76269,-0.21892,-0.49054,1,1.76269,-0.51970,0.13583,1,0.00000,0.40000,0,1
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,246,4.409,1,0,1,careful,human override,0.30958,1.68301,-1.68301,0.00000,0.00000,1.68301,0.00000,0.00000,0.00129,0.03384,0.59863,0.07500,0.00000,10,2,10,0,1,2,0,5,-1.76295,0.02468,-0.53647,1,1.76295,-0.52494,-0.11279,1,0.00000,0.58333,0,1
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,259,4.674,1,0,1,careful,human override,0.31690,1.68301,-1.68301,0.00000,0.00000,1.68301,0.00000,0.00000,0.00024,0.03377,0.59863,0.07500,0.00000,10,2,10,0,1,2,0,5,-1.76300,0.30241,-0.44360,1,1.76300,-0.38676,-0.37211,1,0.00000,0.80000,0,1
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,269,4.930,1,0,1,careful,human override,0.32253,1.68301,-1.68301,0.00000,0.00000,1.68301,0.00000,0.00000,0.00007,0.03375,0.59863,0.07500,0.00000,10,2,10,0,1,2,0,5,-1.76301,0.45880,-0.27846,1,1.76301,-0.19699,-0.49904,1,0.00000,0.96667,0,1
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,281,5.188,1,0,1,careful,human override,0.32928,1.68301,-1.68301,0.00000,0.00000,1.68301,0.00000,0.00000,0.00001,0.03375,0.59863,0.07500,0.00000,10,0,10,0,1,4,0,5,-1.76301,0.53624,-0.01669,1,1.76301,0.07540,-0.53094,1,0.00000,1.16667,0,1
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,294,5.444,1,0,1,careful,human override,0.33659,1.68301,-1.68301,0.00000,0.00000,1.68301,0.00000,0.00000,0.00000,0.03375,0.59863,0.07500,0.00000,10,0,10,0,1,4,0,5,-1.76301,0.46320,0.27034,1,1.76301,0.34714,-0.40840,1,0.00000,1.38333,0,1
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,308,5.699,1,0,1,careful,human override,0.34450,1.68346,-1.68346,0.00000,0.00000,1.68346,0.00000,0.00000,0.02694,0.03561,0.59863,0.07500,0.00000,10,0,10,0,1,4,0,5,-1.76307,0.22708,0.48565,1,1.76307,0.51821,-0.13626,1,0.00000,1.61667,0,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,325,5.949,1,0,1,careful,human override,0.35818,1.74330,-1.74330,0.00000,0.00000,1.74330,0.00000,0.00000,0.33728,0.05699,0.59863,0.07500,0.00000,10,0,10,0,1,4,0,5,-1.79709,-0.15895,0.51173,1,1.79709,0.47373,0.24990,1,0.00000,1.46250,0,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,343,6.208,1,0,1,careful,human override,0.37709,1.87081,-1.87081,0.00000,0.00000,1.87081,0.00000,0.00000,0.48453,0.06714,0.59863,0.07500,0.00000,10,1,10,0,1,4,0,6,-1.90361,-0.47464,0.24791,1,1.90361,0.15454,0.51243,1,0.00000,1.23750,0,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,362,6.471,1,0,1,careful,human override,0.39922,2.03684,-2.03684,0.00000,0.00000,2.03684,0.00000,0.00000,0.55106,0.07172,0.59863,0.07500,0.00000,10,1,10,0,1,4,0,6,-2.05941,-0.50158,-0.18662,1,2.05941,-0.27886,0.45658,1,0.00000,1.00000,0,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,377,6.736,1,0,1,careful,human override,0.41739,2.17811,-2.17811,0.00000,0.00000,2.17811,0.00000,0.00000,0.57478,0.07336,0.59863,0.07500,0.00000,10,1,10,0,1,4,0,6,-2.19698,-0.27935,-0.45621,1,2.19698,-0.50131,0.18637,1,0.00000,0.81250,0,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,391,6.997,1,0,1,careful,human override,0.43462,2.31378,-2.31378,0.00000,0.00000,2.31378,0.00000,0.00000,0.58611,0.07414,0.59863,0.07500,0.00000,10,1,10,0,1,4,0,6,-2.33089,0.03919,-0.53335,1,2.33089,-0.51542,-0.14207,1,0.00000,0.63750,0,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,405,7.266,1,0,1,careful,human override,0.45197,2.45136,-2.45136,0.00000,0.00000,2.45136,0.00000,0.00000,0.59206,0.07455,0.59863,0.07500,0.00000,10,1,10,0,1,4,0,6,-2.46753,0.34380,-0.40941,1,2.46753,-0.33430,-0.41711,1,0.00000,0.46250,0,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,416,7.541,1,0,1,careful,human override,0.46566,2.56018,-2.56018,0.00000,0.00000,2.56018,0.00000,0.00000,0.59467,0.07473,0.59863,0.07500,0.00000,10,2,10,0,1,4,0,7,-2.57595,0.49640,-0.19825,1,2.57595,-0.09699,-0.52557,1,0.00000,0.32500,0,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,430,7.794,1,0,1,careful,careful,0.48311,2.69217,-2.69217,0.00000,0.00000,2.69217,0.00000,0.00000,0.51699,0.07486,0.36331,0.07500,0.00000,10,1,10,0,1,5,0,7,-2.71194,0.51800,0.13131,1,2.71194,0.23054,-0.48209,1,0.00000,0.15000,0,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,453,8.069,1,0,1,careful,careful,0.51183,2.86672,-2.86672,0.00000,0.00000,2.86672,0.00000,0.00000,0.41527,0.07495,0.36029,0.07500,0.00000,10,1,10,0,1,6,0,8,-2.89926,0.15194,0.51221,1,2.89926,0.53208,-0.04813,1,0.00000,0.00000,0,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,481,8.329,1,0,1,careful,careful,0.54682,3.04891,-3.04891,0.00000,0.00000,3.04891,0.00000,0.00000,0.37531,0.07499,0.36044,0.07500,0.00000,10,1,10,0,1,6,0,8,-3.08753,-0.44257,0.29879,1,3.08753,0.20826,0.49189,1,0.00000,0.00000,0,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,495,8.582,1,0,1,careful,careful,0.56432,3.13557,-3.13557,0.00000,0.00000,3.13557,0.00000,0.00000,0.36896,0.07499,0.36338,0.07500,0.00000,10,1,10,0,1,6,0,8,-3.17527,-0.53350,-0.02153,1,3.17527,-0.12324,0.51958,1,0.00000,0.00000,0,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,509,8.846,1,0,1,careful,careful,0.58181,3.22144,-3.22144,0.00000,0.00000,3.22144,0.00000,0.00000,0.36788,0.07500,0.36928,0.07500,0.00000,10,0,10,0,1,7,0,8,-3.26152,-0.41657,-0.33386,1,3.26152,-0.40732,0.34510,1,0.00000,0.00000,0,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,523,9.113,1,0,1,careful,careful,0.59931,3.30759,-3.30759,0.00000,0.00000,3.30759,0.00000,0.00000,0.37095,0.07500,0.37810,0.07500,0.00000,10,0,10,0,1,7,0,8,-3.34755,-0.13695,-0.51595,1,3.34755,-0.53252,0.03471,1,0.00000,0.00000,0,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,537,9.383,1,0,1,careful,careful,0.61681,3.39490,-3.39490,0.00000,0.00000,3.39490,0.00000,0.00000,0.37747,0.07500,0.38963,0.07500,0.00000,10,0,10,0,1,7,0,8,-3.43433,0.19620,-0.49645,1,3.43433,-0.44769,-0.29011,1,0.00000,0.00000,0,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,551,9.636,1,0,1,careful,careful,0.63431,3.48409,-3.48409,0.00000,0.00000,3.48409,0.00000,0.00000,0.38676,0.07500,0.40262,0.07500,0.00000,10,0,10,0,1,7,0,8,-3.52265,0.45272,-0.28280,1,3.52265,-0.18515,-0.50022,1,0.00000,0.00000,0,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,565,9.890,1,0,1,careful,careful,0.65181,3.57574,-3.57574,0.00000,0.00000,3.57574,0.00000,0.00000,0.39835,0.07500,0.41747,0.07500,0.00000,10,0,10,0,1,7,0,8,-3.61316,0.53219,0.04138,1,3.61316,0.15136,-0.51138,1,0.00000,0.00000,0,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,579,10.155,1,0,1,careful,careful,0.66931,3.67037,-3.67037,0.00000,0.00000,3.67037,0.00000,0.00000,0.41215,0.07500,0.43444,0.07500,0.00000,10,0,10,0,1,7,0,8,-3.70641,0.40279,0.35004,1,3.70641,0.42787,-0.31814,1,0.00000,0.00000,0,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,592,10.407,1,0,1,careful,careful,0.68556,3.76134,-3.76134,0.00000,0.00000,3.76134,0.00000,0.00000,0.42668,0.07500,0.45168,0.07500,0.00000,10,0,10,0,1,7,0,8,-3.79590,0.13750,0.51543,1,3.79590,0.53264,-0.02126,1,0.00000,0.00000,0,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,606,10.661,1,0,1,careful,careful,0.70306,3.86301,-3.86301,0.00000,0.00000,3.86301,0.00000,0.00000,0.44367,0.07500,0.46971,0.07500,0.00000,10,0,10,0,1,7,0,8,-3.89580,-0.19854,0.49499,1,3.89580,0.43787,0.30386,1,0.00000,0.00000,0,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,620,10.914,1,0,1,careful,careful,0.72056,3.96871,-3.96871,0.00000,0.00000,3.96871,0.00000,0.00000,0.46113,0.07500,0.48795,0.07500,0.00000,10,0,10,0,1,7,0,8,-3.99963,-0.45576,0.27676,1,3.99963,0.16606,0.50640,1,0.00000,0.00000,0,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,634,11.180,1,0,1,careful,careful,0.73733,4.04673,-4.04673,0.00000,0.00000,4.04673,0.00000,0.00000,0.28422,0.05849,0.50688,0.07500,0.00000,10,2,10,0,4,7,0,10,-4.09827,-0.53045,-0.05295,1,4.09827,-0.17302,0.50403,1,0.00000,0.00000,1,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,647,11.431,1,0,1,careful,careful,0.74709,4.04673,-4.04673,0.00000,0.00000,4.04673,0.00000,0.00000,0.05394,0.03844,0.52409,0.07500,0.00000,10,2,10,0,5,7,0,10,-4.12230,-0.40799,-0.34306,1,4.12230,-0.42792,0.31754,1,0.00000,0.06667,1,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,660,11.686,1,0,1,careful,careful,0.75487,4.04673,-4.04673,0.00000,0.00000,4.04673,0.00000,0.00000,0.01024,0.03464,0.54056,0.07500,0.00000,10,2,10,0,5,7,0,10,-4.12604,-0.14327,-0.51343,1,4.12604,-0.53247,0.01916,1,0.00000,0.28333,1,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,674,11.942,1,0,1,chaotic,chaotic,0.76553,4.04673,-4.04673,0.00000,0.00000,4.04673,0.00000,0.00000,0.00171,0.06319,0.91898,0.17883,1.00000,9,7,10,1,6,7,0,15,-4.02375,0.15907,-0.42480,1,4.20429,-0.41394,-0.32052,1,0.00000,0.31250,1,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,687,12.193,1,0,1,chaotic,chaotic,0.78195,4.04673,-4.04673,0.00000,0.00000,4.04673,0.00000,0.00000,0.00032,0.08431,1.20761,0.20594,1.00000,9,17,10,1,8,7,0,25,-4.07980,0.49424,-0.15612,1,4.05761,0.10138,-0.57809,1,0.00000,0.15000,1,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,700,12.450,1,0,1,chaotic,chaotic,0.80135,4.04673,-4.04673,0.00000,0.00000,4.04673,0.00000,0.00000,0.00006,0.09199,1.38412,0.20620,1.00000,10,29,11,1,10,7,0,37,-4.23926,0.46039,0.24284,1,4.04776,0.47168,-0.34953,1,0.00000,0.00000,1,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,713,12.712,1,0,1,chaotic,chaotic,0.82086,4.04673,-4.04673,0.00000,0.00000,4.04673,0.00000,0.00000,0.00001,0.08638,1.35703,0.17793,1.00000,10,36,11,1,22,9,0,47,-4.11815,-0.07095,0.49952,1,4.22692,0.37485,0.23941,1,0.00000,0.00000,1,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,727,12.970,1,0,1,chaotic,chaotic,0.83916,4.04673,-4.04673,0.00000,0.00000,4.04673,0.00000,0.00000,0.00000,0.07106,1.13937,0.13906,1.00000,9,44,11,2,24,12,0,58,-4.01641,-0.55766,0.26495,1,4.14890,-0.01755,0.58643,1,0.00000,0.00000,1,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,741,13.236,1,0,1,chaotic,chaotic,0.85399,4.04859,-4.04859,0.00000,0.00000,4.04859,0.00000,0.00000,0.07341,0.06300,0.82360,0.11243,1.00000,9,48,11,2,30,15,0,68,-4.19705,-0.34462,-0.31698,1,4.00982,-0.34358,0.23370,1,0.00000,0.00000,0,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,754,13.490,1,0,1,chaotic,chaotic,0.87039,4.10122,-4.10122,0.00000,0.00000,4.10122,0.00000,0.00000,0.34172,0.08498,0.57897,0.11549,1.00000,10,49,12,2,40,25,0,79,-4.23375,0.21560,-0.55768,1,4.18545,-0.36881,-0.34922,1,0.00000,0.00000,0,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,767,13.755,1,0,1,chaotic,chaotic,0.89116,4.18598,-4.18598,0.00000,0.00000,4.18598,0.00000,0.00000,0.42031,0.10623,0.50293,0.14637,1.00000,10,50,12,2,51,33,0,89,-4.12397,0.46395,-0.17290,1,4.32304,-0.05108,-0.51623,1,0.00000,0.00000,0,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,781,14.021,1,0,1,chaotic,chaotic,0.91966,4.29214,-4.29214,0.00000,0.00000,4.29214,0.00000,0.00000,0.49331,0.13688,0.64729,0.18610,1.00000,10,52,12,2,73,43,0,101,-4.30889,0.19095,0.46086,1,4.23271,0.42142,-0.06234,1,0.00000,0.00000,0,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,795,14.283,1,0,1,chaotic,chaotic,0.95556,4.42434,-4.42434,0.00000,0.00000,4.42434,0.00000,0.00000,0.64421,0.16767,0.93628,0.20891,1.00000,10,48,12,2,81,52,0,106,-4.56028,-0.24744,0.48008,1,4.39008,0.38382,0.43652,1,0.00000,0.00000,0,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,809,14.545,1,0,1,chaotic,chaotic,0.99737,4.60168,-4.60168,0.00000,0.00000,4.60168,0.00000,0.00000,0.86751,0.18635,1.23180,0.20120,1.00000,10,40,12,2,88,64,0,111,-4.55645,-0.36770,-0.16158,1,4.71435,-0.22246,0.33713,1,0.00000,0.00000,0,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,822,14.802,1,0,1,chaotic,chaotic,1.00000,4.81517,-4.81517,0.00000,0.00000,4.81517,0.00000,0.00000,1.08069,0.18493,1.39097,0.16857,1.00000,10,44,12,2,93,69,0,122,-4.69342,-0.07994,-0.56413,1,4.78736,-0.55386,-0.16178,1,0.00000,0.00000,0,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,835,15.066,1,0,1,chaotic,chaotic,1.00000,5.06714,-5.06714,0.00000,0.00000,5.06714,0.00000,0.00000,1.21557,0.16711,1.34248,0.12994,1.00000,10,37,12,2,96,79,0,127,-5.10699,0.32311,-0.22796,1,4.91346,-0.13925,-0.43200,1,0.00000,0.00000,0,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,849,15.324,1,0,1,chaotic,chaotic,1.00000,5.35393,-5.35393,0.00000,0.00000,5.35393,0.00000,0.00000,1.21711,0.14299,1.10992,0.11040,1.00000,10,45,12,2,103,82,0,139,-5.35458,0.35026,0.43360,1,5.36323,0.49963,-0.13388,1,0.00000,0.00000,0,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,863,15.587,1,0,1,chaotic,chaotic,1.00000,5.62294,-5.62294,0.00000,0.00000,5.62294,0.00000,0.00000,1.07922,0.12938,0.79662,0.12145,1.00000,10,39,12,2,114,96,0,149,-5.46401,-0.15287,0.43347,1,5.66034,0.36091,0.33582,1,0.00000,0.00000,0,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,876,15.839,1,0,1,chaotic,chaotic,1.00000,5.83448,-5.83448,0.00000,0.00000,5.83448,0.00000,0.00000,0.88526,0.13426,0.56472,0.15502,1.00000,10,42,12,2,123,99,0,157,-5.80854,-0.47860,-0.17793,1,5.71052,-0.28172,0.33281,1,0.00000,0.00000,0,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,888,16.090,1,0,1,chaotic,chaotic,1.00000,5.99345,-5.99345,0.00000,0.00000,5.99345,0.00000,0.00000,0.72731,0.15236,0.50410,0.19139,1.00000,10,48,12,2,133,103,0,167,-6.09741,-0.18733,-0.52832,1,5.93757,-0.50416,-0.04807,1,0.00000,0.00000,0,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,901,16.345,1,0,1,chaotic,chaotic,1.00000,6.14055,-6.14055,0.00000,0.00000,6.14055,0.00000,0.00000,0.65778,0.17583,0.64411,0.20974,1.00000,9,53,12,3,145,111,0,180,-6.09955,0.41887,-0.18424,1,6.25867,-0.06771,-0.36856,1,0.00000,0.00000,0,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,918,16.609,1,0,1,chaotic,chaotic,1.00000,6.33552,-6.33552,0.00000,0.00000,6.33552,0.00000,0.00000,0.74093,0.19170,0.93526,0.19763,1.00000,9,53,12,3,160,114,0,185,-6.24930,0.28812,0.51252,1,6.31211,0.47232,-0.03950,1,0.00000,0.00000,0,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,934,16.865,1,0,1,chaotic,chaotic,1.00000,6.55935,-6.55935,0.00000,0.00000,6.55935,0.00000,0.00000,0.93654,0.18440,1.22480,0.16301,1.00000,10,59,13,3,176,123,0,202,-6.65318,-0.45034,0.16783,1,6.43123,0.01898,0.39455,1,0.00000,0.00000,0,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,952,17.122,1,0,1,chaotic,chaotic,1.00000,6.72773,-6.72773,0.00000,0.00000,6.72773,0.00000,0.00000,0.38453,0.09964,1.38929,0.12636,1.00000,10,57,13,3,190,137,0,217,-6.81398,-0.19475,-0.55551,1,6.85700,-0.48309,-0.08122,1,0.00000,0.11667,0,1
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,967,17.378,1,0,1,chaotic,chaotic,1.00000,6.72773,-6.72773,0.00000,0.00000,6.72773,0.00000,0.00000,0.05652,0.05817,1.35118,0.11004,1.00000,10,47,13,3,195,148,0,222,-6.68308,0.46201,-0.15893,1,6.89050,0.04434,-0.45146,1,0.00000,0.36667,0,1
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,981,17.634,1,0,1,chaotic,chaotic,1.00000,6.72773,-6.72773,0.00000,0.00000,6.72773,0.00000,0.00000,0.00944,0.05355,1.12832,0.12355,1.00000,9,45,13,4,196,154,0,232,-6.80768,0.29645,0.49880,1,6.70671,0.47622,-0.01834,1,0.00000,0.60000,0,1
