run_id,frame,elapsed_seconds,round,paused,ai_enabled,ai_mode,simulation_mode_note,unfold_progress,fork_distance,left_fork_x,left_fork_y,left_fork_z,right_fork_x,right_fork_y,right_fork_z,replication_speed,unfold_speed,target_replication_speed,target_unfold_speed,chaos_level,attached_enzyme_count,active_particle_count,attachment_count,detachment_count,collision_count,transfer_count,mark_count,spill_count,enzyme0_x,enzyme0_y,enzyme0_z,enzyme0_attached,enzyme1_x,enzyme1_y,enzyme1_z,enzyme1_attached,completion_hold,ai_stagnation_seconds,active_loop_count
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,3282,55.911,3,0,1,constructive,constructive,0.80122,4.88526,-4.88526,0.00000,0.00000,4.88526,0.00000,0.00000,0.86000,0.13500,0.86000,0.13500,0.00000,10,10,43,33,947,755,10,967,-4.87209,-0.39621,-0.33849,1,-4.87209,0.41441,0.31404,1,0.00000,0.00000,8
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,3295,56.162,3,0,1,constructive,constructive,0.83047,5.07159,-5.07159,0.00000,0.00000,5.07159,0.00000,0.00000,0.86000,0.13500,0.86000,0.13500,0.00000,10,10,43,33,949,755,10,967,-5.05843,-0.06824,-0.51663,1,-5.05843,0.09351,0.51179,1,0.00000,0.00000,8
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,3309,56.420,3,0,1,constructive,constructive,0.86197,5.27226,-5.27226,0.00000,0.00000,5.27226,0.00000,0.00000,0.86000,0.13500,0.86000,0.13500,0.00000,10,8,43,33,951,757,10,967,-5.25909,0.31824,-0.41279,1,-5.25909,-0.29991,0.42562,1,0.00000,0.00000,7
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,3326,56.672,3,0,1,constructive,constructive,0.90022,5.51593,-5.51593,0.00000,0.00000,5.51593,0.00000,0.00000,0.86000,0.13500,0.86000,0.13500,0.00000,10,8,43,33,951,761,10,971,-5.50276,0.52109,0.02056,1,-5.50276,-0.52116,-0.00072,1,0.00000,0.00000,7
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,3344,56.925,3,0,1,constructive,constructive,0.94072,5.77393,-5.77393,0.00000,0.00000,5.77393,0.00000,0.00000,0.86000,0.13500,0.86000,0.13500,0.00000,10,8,43,33,952,761,10,971,-5.76076,0.26131,0.45150,1,-5.76076,-0.27736,-0.44166,1,0.00000,0.00000,8
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,3363,57.182,3,0,1,constructive,constructive,0.98347,6.04626,-6.04626,0.00000,0.00000,6.04626,0.00000,0.00000,0.86000,0.13500,0.86000,0.13500,0.00000,10,4,43,33,952,765,10,971,-6.03309,-0.26589,0.44910,1,-6.03309,0.25128,-0.45713,1,0.00000,0.00000,8
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,3378,57.448,3,0,1,constructive,constructive,1.00000,6.26126,-6.26126,0.00000,0.00000,6.26126,0.00000,0.00000,0.86000,0.13500,0.86000,0.13500,0.00000,10,6,43,33,954,767,10,975,-6.24809,-0.51144,0.10441,1,-6.24809,0.50796,-0.11920,1,0.00000,0.00000,8
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,3392,57.711,3,0,1,constructive,constructive,1.00000,6.46193,-6.46193,0.00000,0.00000,6.46193,0.00000,0.00000,0.86000,0.13500,0.86000,0.13500,0.00000,10,6,43,33,957,767,10,975,-6.44876,-0.43780,-0.28452,1,-6.44876,0.44459,0.27312,1,0.00000,0.00000,7
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,3406,57.975,3,0,1,constructive,constructive,1.00000,6.66259,-6.66259,0.00000,0.00000,6.66259,0.00000,0.00000,0.86000,0.13500,0.86000,0.13500,0.00000,10,5,43,33,958,768,10,975,-6.64943,-0.11344,-0.50985,1,-6.64943,0.12300,0.50703,1,0.00000,0.00000,8
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,3420,58.240,3,0,1,constructive,constructive,1.00000,6.86326,-6.86326,0.00000,0.00000,6.86326,0.00000,0.00000,0.86000,0.13500,0.86000,0.13500,0.00000,10,3,43,33,958,770,10,975,-6.85009,0.27477,-0.44450,1,-6.85009,-0.26991,0.44656,1,0.00000,0.00000,8
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,3434,58.491,3,0,1,constructive,constructive,1.00000,7.06393,-7.06393,0.00000,0.00000,7.06393,0.00000,0.00000,0.86000,0.13500,0.86000,0.13500,0.00000,10,6,43,33,959,771,10,979,-7.05076,0.50692,-0.12781,1,-7.05076,-0.50602,0.12860,1,0.00000,0.00000,8
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,3448,58.744,3,0,1,constructive,constructive,1.00000,7.26459,-7.26459,0.00000,0.00000,7.26459,0.00000,0.00000,0.86000,0.13500,0.86000,0.13500,0.00000,10,6,43,33,961,772,10,980,-7.25143,0.45306,0.26090,1,-7.25143,-0.45217,-0.26179,1,0.00000,0.00000,8
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,3462,59.001,3,0,1,constructive,constructive,1.00000,7.46526,-7.46526,0.00000,0.00000,7.46526,0.00000,0.00000,0.86000,0.13500,0.86000,0.13500,0.00000,10,6,43,33,963,772,10,980,-7.45209,0.14356,0.50269,1,-7.45209,-0.14161,-0.50308,1,0.00000,0.00000,7
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,3476,59.268,3,0,1,constructive,constructive,1.00000,7.66593,-7.66593,0.00000,0.00000,7.66593,0.00000,0.00000,0.86000,0.13500,0.86000,0.13500,0.00000,10,5,43,33,963,773,10,980,-7.65276,-0.24652,0.46110,1,-7.65276,0.24927,-0.45939,1,0.00000,0.00000,6
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,3491,59.527,3,0,1,constructive,constructive,1.00000,7.88093,-7.88093,0.00000,0.00000,7.88093,0.00000,0.00000,0.86000,0.13500,0.86000,0.13500,0.00000,10,8,43,33,963,774,10,984,-7.86776,-0.50574,0.13362,1,-7.86776,0.50680,-0.12750,1,0.00000,0.00000,6
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,3508,59.781,3,0,1,chaotic,chaotic,1.00000,8.14994,-8.14994,0.00000,0.00000,8.14994,0.00000,0.00000,1.04605,0.16842,1.20341,0.20914,1.00000,9,23,43,34,967,774,10,999,-7.99893,-0.29891,-0.35820,1,-8.05253,0.40015,0.44015,1,0.00000,0.00000,5
