run_id,frame,elapsed_seconds,round,paused,ai_enabled,ai_mode,simulation_mode_note,unfold_progress,fork_distance,left_fork_x,left_fork_y,left_fork_z,right_fork_x,right_fork_y,right_fork_z,replication_speed,unfold_speed,target_replication_speed,target_unfold_speed,chaos_level,attached_enzyme_count,active_particle_count,attachment_count,detachment_count,collision_count,transfer_count,mark_count,spill_count,enzyme0_x,enzyme0_y,enzyme0_z,enzyme0_attached,enzyme1_x,enzyme1_y,enzyme1_z,enzyme1_attached,completion_hold,ai_stagnation_seconds
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1015,18.727,1,0,1,chaotic,chaotic,1.00000,10.89282,-10.89282,0.00000,0.00000,10.89282,0.00000,0.00000,0.77156,0.16553,0.50501,0.12774,1.00000,9,68,14,5,335,173,0,276,8.82676,-0.63939,0.01107,0,-10.84959,0.18173,0.39439,1,0.00000,0.00000
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1029,18.980,1,0,1,chaotic,chaotic,1.00000,11.05584,-11.05584,0.00000,0.00000,11.05584,0.00000,0.00000,0.65407,0.14149,0.56228,0.11019,1.00000,8,65,14,6,348,182,0,290,6.98208,-1.29249,0.37412,0,-10.95739,-0.31879,0.29612,1,0.00000,0.00000
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1046,19.235,1,0,1,chaotic,chaotic,1.00000,11.24039,-11.24039,0.00000,0.00000,11.24039,0.00000,0.00000,0.67559,0.12710,0.79660,0.12195,1.00000,9,60,15,6,361,196,0,303,7.10062,-1.45068,0.67504,1,-11.34328,-0.18992,-0.36398,1,0.00000,0.00000
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1065,19.498,1,0,1,chaotic,chaotic,1.00000,11.48144,-11.48144,0.00000,0.00000,11.48144,0.00000,0.00000,0.85666,0.13599,1.10896,0.15746,1.00000,9,45,15,6,372,213,0,308,11.06880,-0.21230,-0.46728,1,-11.53434,0.36572,-0.04602,1,0.00000,0.00000
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1084,19.764,1,0,1,chaotic,chaotic,1.00000,11.79175,-11.79175,0.00000,0.00000,11.79175,0.00000,0.00000,1.09043,0.16159,1.34648,0.19489,1.00000,8,44,15,7,387,227,0,325,11.78663,0.37596,0.03712,1,-11.63367,-0.13823,0.31962,1,0.00000,0.00000
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1098,20.018,1,0,1,chaotic,chaotic,1.00000,12.00000,-12.00000,0.00000,0.00000,12.00000,0.00000,0.00000,1.23275,0.18276,1.39150,0.21000,1.00000,9,47,16,7,400,235,0,336,12.10668,-0.01675,0.43086,1,-11.99027,-0.34790,-0.11300,1,0.08333,0.03333
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1112,20.280,1,0,1,chaotic,chaotic,1.00000,12.00000,-12.00000,0.00000,0.00000,12.00000,0.00000,0.00000,1.27086,0.19266,1.22934,0.19477,1.00000,9,49,16,7,409,241,0,346,11.99241,-0.39771,0.04307,1,-12.18652,0.03747,-0.34915,1,0.31667,0.26667
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1125,20.532,1,0,1,chaotic,chaotic,1.00000,12.00000,-12.00000,0.00000,0.00000,12.00000,0.00000,0.00000,1.17918,0.18462,0.94537,0.15941,1.00000,10,56,17,7,424,244,0,359,12.00652,-0.11751,-0.39839,1,-12.04027,0.36795,-0.00325,1,0.53333,0.48333
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1138,20.786,1,0,1,chaotic,chaotic,1.00000,12.00000,-12.00000,0.00000,0.00000,12.00000,0.00000,0.00000,0.99588,0.16347,0.66139,0.12415,1.00000,10,58,17,7,440,251,0,369,12.18334,0.37738,-0.19913,1,-11.98076,0.16314,0.34904,1,0.75000,0.70000
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1152,21.043,1,0,1,chaotic,chaotic,1.00000,12.00000,-12.00000,0.00000,0.00000,12.00000,0.00000,0.00000,0.78575,0.13962,0.50719,0.11002,1.00000,10,56,17,7,462,258,0,376,12.10182,0.24531,0.33769,1,-12.16699,-0.32902,0.12315,1,0.98333,0.93333
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1166,21.310,1,0,1,chaotic,chaotic,1.00000,12.00000,-12.00000,0.00000,0.00000,12.00000,0.00000,0.00000,0.66046,0.12910,0.56457,0.12720,1.00000,10,57,17,7,473,264,0,386,11.96337,-0.35093,0.24147,1,-12.13781,-0.26970,-0.32508,1,1.21667,1.16667
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1180,21.573,1,0,1,chaotic,chaotic,1.00000,12.00000,-12.00000,0.00000,0.00000,12.00000,0.00000,0.00000,0.67869,0.13851,0.80891,0.16496,1.00000,10,55,17,7,488,274,0,398,12.12239,-0.31405,-0.28983,1,-11.96463,0.27682,-0.19367,1,1.45000,1.40000
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1194,21.833,1,0,1,chaotic,chaotic,1.00000,12.00000,-12.00000,0.00000,0.00000,12.00000,0.00000,0.00000,0.82724,0.16127,1.11775,0.19929,1.00000,10,47,17,7,498,279,0,398,12.17730,0.32008,-0.26810,1,-12.08452,0.35770,0.29007,1,1.68333,1.63333
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1208,22.088,1,0,1,chaotic,chaotic,1.00000,12.00000,-12.00000,0.00000,0.00000,12.00000,0.00000,0.00000,1.03577,0.18340,1.34494,0.20961,1.00000,10,51,17,7,504,284,0,409,11.98947,0.36918,0.24746,1,-12.19381,-0.20855,0.24980,1,1.91667,1.86667
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1225,22.351,1,0,1,chaotic,chaotic,1.00000,12.00000,-12.00000,0.00000,0.00000,12.00000,0.00000,0.00000,1.22798,0.19225,1.39001,0.18947,1.00000,10,47,17,7,536,296,0,419,12.03321,-0.36765,0.16671,1,-12.00535,-0.33854,-0.34690,1,2.20000,2.15000
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1241,22.602,1,0,1,chaotic,chaotic,1.00000,12.00000,-12.00000,0.00000,0.00000,12.00000,0.00000,0.00000,1.27208,0.17988,1.23397,0.15269,1.00000,10,45,17,7,555,304,0,431,12.20348,-0.21449,-0.33823,1,-11.98915,0.29553,-0.14103,1,2.46667,2.41667
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1259,22.865,1,0,1,chaotic,chaotic,1.00000,12.00000,-12.00000,0.00000,0.00000,12.00000,0.00000,0.00000,1.15341,0.15237,0.93800,0.11900,1.00000,10,45,17,7,577,315,0,444,12.06740,0.40843,0.09911,1,-12.19549,0.17135,0.47167,1,2.76667,2.71667
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1273,23.122,1,0,1,chaotic,chaotic,1.00000,12.00000,-12.00000,0.00000,0.00000,12.00000,0.00000,0.00000,0.97052,0.13317,0.65252,0.11089,1.00000,10,44,17,7,585,321,0,449,11.96230,0.07664,0.39058,1,-12.12586,-0.33917,0.07985,1,3.00000,2.95000
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1287,23.385,1,0,1,chaotic,chaotic,1.00000,12.00000,-12.00000,0.00000,0.00000,12.00000,0.00000,0.00000,0.77067,0.12777,0.50429,0.13319,1.00000,9,53,17,8,601,325,0,464,12.13310,-0.40532,-0.06309,1,-11.96355,-0.25445,-0.47544,1,3.23333,3.18333
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1301,23.650,1,0,1,chaotic,chaotic,1.00000,12.00000,-12.00000,0.00000,0.00000,12.00000,0.00000,0.00000,0.65473,0.14118,0.57243,0.17253,1.00000,9,52,17,8,626,333,0,474,12.16586,-0.14175,-0.41792,1,-12.10139,0.29778,-0.19892,1,3.46667,3.41667
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1315,23.915,1,0,1,chaotic,chaotic,1.00000,12.00000,-12.00000,0.00000,0.00000,12.00000,0.00000,0.00000,0.68125,0.16564,0.82618,0.20401,1.00000,8,56,17,9,642,339,0,485,11.97923,0.40508,0.00730,1,-12.18489,0.34763,0.43521,1,3.70000,3.65000
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1329,24.167,1,0,1,chaotic,chaotic,1.00000,12.00000,-12.00000,0.00000,0.00000,12.00000,0.00000,0.00000,0.83700,0.18612,1.12598,0.20796,1.00000,8,57,17,9,649,345,0,495,12.04698,0.21435,0.43935,1,-12.00110,-0.23263,0.31037,1,3.93333,3.88333
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1345,24.430,1,0,1,ritual,ritual,1.00000,12.00000,-12.00000,0.00000,0.00000,12.00000,0.00000,0.00000,1.02360,0.18566,0.40096,0.07500,0.89550,9,63,18,9,666,352,0,510,12.20382,-0.41539,-0.03027,1,-12.01425,-0.36480,-0.43842,1,4.20000,4.15000
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1363,24.687,2,0,1,constructive,constructive,0.04835,0.06081,-0.06081,0.00000,0.00000,0.06081,0.00000,0.00000,0.74142,0.11933,0.86000,0.13500,0.00000,10,0,28,18,666,352,0,510,-0.02544,0.15660,-0.24911,1,0.02167,0.03320,-0.57326,1,0.00000,3.95417
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1382,24.960,2,0,1,constructive,constructive,0.08786,0.30869,-0.30869,0.00000,0.00000,0.30869,0.00000,0.00000,0.81056,0.12847,0.86000,0.13500,0.00000,10,5,28,18,666,352,0,515,-0.30055,0.44945,-0.24993,1,0.30031,0.45070,0.17925,1,0.00000,3.71667
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1407,25.213,2,0,1,constructive,constructive,0.14253,0.65506,-0.65506,0.00000,0.00000,0.65506,0.00000,0.00000,0.84436,0.13293,0.86000,0.13500,0.00000,10,5,28,18,679,352,0,515,-0.64426,0.21481,0.46019,1,0.64426,-0.23286,0.45220,1,0.00000,3.40417
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1438,25.468,2,0,1,constructive,constructive,0.21173,1.09519,-1.09519,0.00000,0.00000,1.09519,0.00000,0.00000,0.85625,0.13450,0.86000,0.13500,0.00000,10,8,28,18,679,353,0,519,-1.08261,-0.50980,-0.01376,1,1.08261,-0.31536,-0.40251,1,0.00000,3.01667
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1455,25.729,2,0,1,constructive,constructive,0.24988,1.33814,-1.33814,0.00000,0.00000,1.33814,0.00000,0.00000,0.85828,0.13477,0.86000,0.13500,0.00000,10,6,28,18,681,354,0,519,-1.32524,-0.22285,-0.45992,1,1.32524,0.20390,-0.47029,1,0.00000,2.80417
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1480,25.986,2,0,1,constructive,constructive,0.30608,1.69606,-1.69606,0.00000,0.00000,1.69606,0.00000,0.00000,0.85946,0.13493,0.86000,0.13500,0.00000,10,3,28,18,681,356,0,519,-1.68298,0.46438,-0.21670,1,1.68298,0.47543,0.19588,1,0.00000,2.49167
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1502,26.240,2,0,1,constructive,constructive,0.35556,2.01127,-2.01127,0.00000,0.00000,2.01127,0.00000,0.00000,0.85980,0.13497,0.86000,0.13500,0.00000,10,5,28,18,683,357,0,523,-1.99813,0.30530,0.41322,1,1.99813,-0.08460,0.50826,1,0.00000,2.21667
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1518,26.502,2,0,1,constructive,constructive,0.39156,2.24057,-2.24057,0.00000,0.00000,2.24057,0.00000,0.00000,0.85991,0.13499,0.86000,0.13500,0.00000,10,4,28,18,683,358,0,523,-2.22741,-0.17621,0.48340,1,2.22741,-0.46753,0.21794,1,0.00000,2.01667
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1536,26.764,2,0,1,constructive,constructive,0.43205,2.49855,-2.49855,0.00000,0.00000,2.49855,0.00000,0.00000,0.85996,0.13499,0.86000,0.13500,0.00000,10,7,28,18,683,359,0,527,-2.48539,-0.51140,0.06243,1,2.48539,-0.41283,-0.31045,1,0.00000,1.79167
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1555,27.018,2,0,1,constructive,constructive,0.47480,2.77087,-2.77087,0.00000,0.00000,2.77087,0.00000,0.00000,0.85998,0.13500,0.86000,0.13500,0.00000,10,6,28,18,684,360,0,527,-2.75771,-0.26530,-0.44237,1,2.75771,0.10607,-0.50621,1,0.00000,1.55417
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1570,27.280,2,0,1,constructive,constructive,0.50855,2.98587,-2.98587,0.00000,0.00000,2.98587,0.00000,0.00000,0.85999,0.13500,0.86000,0.13500,0.00000,10,4,28,18,684,361,0,527,-2.97270,0.18275,-0.48303,1,2.97270,0.45946,-0.23888,1,0.00000,1.36667
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1584,27.537,2,0,1,constructive,constructive,0.54005,3.18653,-3.18653,0.00000,0.00000,3.18653,0.00000,0.00000,0.86000,0.13500,0.86000,0.13500,0.00000,10,3,28,18,684,362,0,527,-3.17337,0.48117,-0.18927,1,3.17337,0.48846,0.17341,1,0.00000,1.19167
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1598,27.798,2,0,1,constructive,constructive,0.57155,3.38720,-3.38720,0.00000,0.00000,3.38720,0.00000,0.00000,0.86000,0.13500,0.86000,0.13500,0.00000,10,7,28,18,685,362,0,531,-3.37403,0.46517,0.22699,1,3.37403,0.20880,0.47492,1,0.00000,1.01667
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1611,28.060,2,0,1,constructive,constructive,0.60080,3.57353,-3.57353,0.00000,0.00000,3.57353,0.00000,0.00000,0.86000,0.13500,0.86000,0.13500,0.00000,10,5,28,18,687,364,0,531,-3.56037,0.17930,0.48614,1,3.56037,-0.17236,0.48976,1,0.00000,0.85417
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1625,28.314,2,0,1,constructive,constructive,0.63230,3.77420,-3.77420,0.00000,0.00000,3.77420,0.00000,0.00000,0.86000,0.13500,0.86000,0.13500,0.00000,10,5,28,18,687,365,0,532,-3.76103,-0.23174,0.46404,1,3.76103,-0.47327,0.21426,1,0.00000,0.67917
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1640,28.579,2,0,1,constructive,constructive,0.66605,3.98920,-3.98920,0.00000,0.00000,3.98920,0.00000,0.00000,0.86000,0.13500,0.86000,0.13500,0.00000,10,8,28,18,689,366,0,536,-3.97603,-0.50444,0.12337,1,3.97603,-0.47119,-0.21956,1,0.00000,0.49167
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1655,28.844,2,0,1,constructive,constructive,0.69980,4.20420,-4.20420,0.00000,0.00000,4.20420,0.00000,0.00000,0.86000,0.13500,0.86000,0.13500,0.00000,10,6,28,18,690,367,0,536,-4.19103,-0.42163,-0.30365,1,4.19103,-0.14242,-0.50027,1,0.00000,0.30417
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1670,29.106,2,0,1,constructive,constructive,0.73355,4.41920,-4.41920,0.00000,0.00000,4.41920,0.00000,0.00000,0.86000,0.13500,0.86000,0.13500,0.00000,10,5,28,18,690,367,0,536,-4.40603,-0.04510,-0.51801,1,4.40603,0.28347,-0.43653,1,0.00000,0.11667
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1685,29.371,2,0,1,constructive,constructive,0.76730,4.63420,-4.63420,0.00000,0.00000,4.63420,0.00000,0.00000,0.86000,0.13500,0.86000,0.13500,0.00000,10,4,28,18,690,369,0,537,-4.62103,0.36163,-0.37413,1,4.62103,0.51529,-0.07525,1,0.00000,0.00000
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1699,29.626,2,0,1,constructive,constructive,0.79880,4.83487,-4.83487,0.00000,0.00000,4.83487,0.00000,0.00000,0.86000,0.13500,0.86000,0.13500,0.00000,10,7,28,18,691,369,0,541,-4.82170,0.52071,-0.00451,1,4.82170,0.41666,0.31303,1,0.00000,0.00000
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1713,29.885,2,0,1,constructive,constructive,0.83030,5.03553,-5.03553,0.00000,0.00000,5.03553,0.00000,0.00000,0.86000,0.13500,0.86000,0.13500,0.00000,10,4,28,18,694,371,0,541,-5.02237,0.37000,0.36686,1,5.02237,0.07380,0.51628,1,0.00000,0.00000
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1726,30.141,2,0,1,constructive,constructive,0.85955,5.22187,-5.22187,0.00000,0.00000,5.22187,0.00000,0.00000,0.86000,0.13500,0.86000,0.13500,0.00000,10,3,28,18,694,372,0,541,-5.20870,0.02999,0.52030,1,5.20870,-0.28750,0.43544,1,0.00000,0.00000
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1740,30.408,2,0,1,constructive,constructive,0.89105,5.42253,-5.42253,0.00000,0.00000,5.42253,0.00000,0.00000,0.86000,0.13500,0.86000,0.13500,0.00000,10,7,28,18,696,372,0,545,-5.40937,-0.34715,0.38899,1,5.40937,-0.51073,0.10787,1,0.00000,0.00000
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1754,30.664,2,0,1,constructive,constructive,0.92255,5.62320,-5.62320,0.00000,0.00000,5.62320,0.00000,0.00000,0.86000,0.13500,0.86000,0.13500,0.00000,10,6,28,18,697,373,0,545,-5.61003,-0.52075,0.03091,1,5.61003,-0.44022,-0.28103,1,0.00000,0.00000
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1768,30.931,2,0,1,constructive,constructive,0.95405,5.82387,-5.82387,0.00000,0.00000,5.82387,0.00000,0.00000,0.86000,0.13500,0.86000,0.13500,0.00000,10,4,28,18,699,374,0,545,-5.81070,-0.39194,-0.34458,1,5.81070,-0.11876,-0.50881,1,0.00000,0.00000
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1782,31.194,2,0,1,constructive,constructive,0.98555,6.02453,-6.02453,0.00000,0.00000,6.02453,0.00000,0.00000,0.86000,0.13500,0.86000,0.13500,0.00000,10,3,28,18,699,375,0,545,-6.01137,-0.03636,-0.52064,1,6.01137,0.27009,-0.44738,1,0.00000,0.00000
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1795,31.445,2,0,1,constructive,constructive,1.00000,6.21087,-6.21087,0.00000,0.00000,6.21087,0.00000,0.00000,0.86000,0.13500,0.86000,0.13500,0.00000,10,7,28,18,700,375,0,549,-6.19770,0.31750,-0.41433,1,6.19770,0.49745,-0.16091,1,0.00000,0.00000
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1810,31.706,2,0,1,constructive,constructive,1.00000,6.42587,-6.42587,0.00000,0.00000,6.42587,0.00000,0.00000,0.86000,0.13500,0.86000,0.13500,0.00000,10,6,28,18,702,376,0,549,-6.41270,0.52029,-0.04373,1,6.41270,0.45722,0.25429,1,0.00000,0.00000
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1827,31.957,2,0,1,constructive,constructive,1.00000,6.66953,-6.66953,0.00000,0.00000,6.66953,0.00000,0.00000,0.86000,0.13500,0.86000,0.13500,0.00000,10,4,28,18,702,377,0,549,-6.65637,0.34169,0.39511,1,6.65637,0.06978,0.51848,1,0.00000,0.00000
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1844,32.210,2,0,1,constructive,constructive,1.00000,6.91320,-6.91320,0.00000,0.00000,6.91320,0.00000,0.00000,0.86000,0.13500,0.86000,0.13500,0.00000,10,8,28,18,702,377,0,553,-6.90003,-0.11718,0.50919,1,6.90003,-0.37460,0.36494,1,0.00000,0.00000
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1861,32.473,2,0,1,constructive,constructive,1.00000,7.15687,-7.15687,0.00000,0.00000,7.15687,0.00000,0.00000,0.86000,0.13500,0.86000,0.13500,0.00000,10,6,28,18,704,379,0,553,-7.14370,-0.47973,0.20767,1,7.14370,-0.51655,-0.08258,1,0.00000,0.00000
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1875,32.724,2,0,1,constructive,constructive,1.00000,7.35753,-7.35753,0.00000,0.00000,7.35753,0.00000,0.00000,0.86000,0.13500,0.86000,0.13500,0.00000,10,5,28,18,704,381,0,554,-7.34437,-0.48925,-0.18446,1,7.34437,-0.31594,-0.41718,1,0.00000,0.00000
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1889,32.989,2,0,1,constructive,constructive,1.00000,7.55820,-7.55820,0.00000,0.00000,7.55820,0.00000,0.00000,0.86000,0.13500,0.86000,0.13500,0.00000,10,3,28,18,704,383,0,554,-7.54503,-0.22331,-0.47280,1,7.54503,0.06026,-0.51987,1,0.00000,0.00000
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1903,33.257,2,0,1,constructive,constructive,1.00000,7.75887,-7.75887,0.00000,0.00000,7.75887,0.00000,0.00000,0.86000,0.13500,0.86000,0.13500,0.00000,10,7,28,18,704,384,0,559,-7.74570,0.16766,-0.49537,1,7.74570,0.40249,-0.33478,1,0.00000,0.00000
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1917,33.522,2,0,1,constructive,constructive,1.00000,7.95953,-7.95953,0.00000,0.00000,7.95953,0.00000,0.00000,0.86000,0.13500,0.86000,0.13500,0.00000,10,7,28,18,705,384,0,559,-7.94637,0.46489,-0.23932,1,7.94637,0.52252,0.03457,1,0.00000,0.00000
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1932,33.787,2,0,1,constructive,constructive,1.00000,8.17453,-8.17453,0.00000,0.00000,8.17453,0.00000,0.00000,0.86000,0.13500,0.86000,0.13500,0.00000,10,7,28,18,705,384,0,559,-8.16137,0.49146,0.17849,1,8.16137,0.33306,0.40398,1,0.00000,0.00000
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1945,34.041,2,0,1,constructive,constructive,1.00000,8.36087,-8.36087,0.00000,0.00000,8.36087,0.00000,0.00000,0.86000,0.13500,0.86000,0.13500,0.00000,10,9,28,18,707,387,0,564,-8.34770,0.25444,0.45678,1,8.34770,-0.00922,0.52345,1,0.00000,0.00000
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1959,34.303,2,0,1,constructive,constructive,1.00000,8.56153,-8.56153,0.00000,0.00000,8.56153,0.00000,0.00000,0.86000,0.13500,0.86000,0.13500,0.00000,10,7,28,18,708,388,0,564,-8.54837,-0.13437,0.50540,1,8.54837,-0.36819,0.37204,1,0.00000,0.00000
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1972,34.554,2,0,1,constructive,constructive,1.00000,8.74787,-8.74787,0.00000,0.00000,8.74787,0.00000,0.00000,0.86000,0.13500,0.86000,0.13500,0.00000,10,5,28,18,708,390,0,564,-8.73470,-0.43226,0.29435,1,8.73470,-0.52167,0.04308,1,0.00000,0.00000
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,1987,34.818,2,0,1,constructive,constructive,1.00000,8.96287,-8.96287,0.00000,0.00000,8.96287,0.00000,0.00000,0.86000,0.13500,0.86000,0.13500,0.00000,10,2,28,18,708,393,0,564,-8.94970,-0.50972,-0.11685,1,8.94970,-0.38935,-0.35015,1,0.00000,0.00000
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,2005,35.079,2,0,1,constructive,constructive,1.00000,9.22087,-9.22087,0.00000,0.00000,9.22087,0.00000,0.00000,0.86000,0.13500,0.86000,0.13500,0.00000,10,6,28,18,710,394,0,569,-9.20770,-0.18330,-0.48979,1,9.20770,0.07040,-0.51921,1,0.00000,0.00000
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,2024,35.349,2,0,1,constructive,constructive,1.00000,9.49320,-9.49320,0.00000,0.00000,9.49320,0.00000,0.00000,0.86000,0.13500,0.86000,0.13500,0.00000,10,4,28,18,710,395,0,569,-9.48003,0.33031,-0.40548,1,9.48003,0.48044,-0.20922,1,0.00000,0.00000
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,2041,35.602,2,0,1,constructive,constructive,1.00000,9.73687,-9.73687,0.00000,0.00000,9.73687,0.00000,0.00000,0.86000,0.13500,0.86000,0.13500,0.00000,10,3,28,18,710,397,0,570,-9.72370,0.52266,0.02270,1,9.72370,0.45826,0.25426,1,0.00000,0.00000
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,2056,35.869,2,0,1,constructive,constructive,1.00000,9.95187,-9.95187,0.00000,0.00000,9.95187,0.00000,0.00000,0.86000,0.13500,0.86000,0.13500,0.00000,10,6,28,18,713,398,0,574,-9.93870,0.34117,0.39697,1,9.93870,0.13291,0.50705,1,0.00000,0.00000
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,2070,36.130,2,0,1,curious,curious,1.00000,10.14979,-10.14979,0.00000,0.00000,10.14979,0.00000,0.00000,0.83600,0.10988,0.80792,0.07082,0.70361,10,6,28,18,715,399,0,575,-10.08560,-0.09218,0.48092,1,10.14178,-0.26902,0.39843,1,0.00000,0.00000
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,2084,36.389,2,0,1,curious,curious,1.00000,10.34366,-10.34366,0.00000,0.00000,10.34366,0.00000,0.00000,0.82941,0.09053,0.83176,0.06800,1.00000,10,14,28,18,718,400,0,584,-10.38933,-0.41549,0.10265,1,10.21285,-0.39967,-0.09654,1,0.00000,0.00000
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,2098,36.656,2,0,1,curious,curious,1.00000,10.53791,-10.53791,0.00000,0.00000,10.53791,0.00000,0.00000,0.83656,0.07908,0.85302,0.06535,1.00000,10,18,28,18,723,401,0,589,-10.62025,-0.26140,-0.32546,1,10.53948,-0.15131,-0.41452,1,0.00000,0.00000
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,2112,36.910,2,0,1,curious,curious,1.00000,10.73463,-10.73463,0.00000,0.00000,10.73463,0.00000,0.00000,0.84918,0.07191,0.86981,0.06308,1.00000,10,23,28,18,730,401,0,594,-10.62907,0.14711,-0.34734,1,10.83581,0.26209,-0.22792,1,0.00000,0.00000
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,2126,37.173,2,0,1,curious,curious,1.00000,10.93449,-10.93449,0.00000,0.00000,10.93449,0.00000,0.00000,0.86294,0.06713,0.88351,0.06100,1.00000,10,33,28,18,738,403,0,607,-10.87505,0.39223,0.04113,1,10.85613,0.41251,0.21393,1,0.00000,0.00000
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,2140,37.440,2,0,1,curious,curious,1.00000,11.13747,-11.13747,0.00000,0.00000,11.13747,0.00000,0.00000,0.87561,0.06370,0.89329,0.05919,1.00000,10,27,28,18,752,409,0,607,-11.23958,0.19046,0.36563,1,11.04965,0.04112,0.37885,1,0.00000,0.00000
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,2154,37.708,2,0,1,curious,curious,1.00000,11.34310,-11.34310,0.00000,0.00000,11.34310,0.00000,0.00000,0.88574,0.06111,0.89878,0.05768,1.00000,10,34,28,18,764,412,0,617,-11.30360,-0.29647,0.23414,1,11.43720,-0.45874,0.07829,1,0.00000,0.00000
20260528-095820-sentence-script-a-coiled-chromosome-fibe-f16115,2168,37.971,2,0,1,curious,curious,1.00000,11.55068,-11.55068,0.00000,0.00000,11.55068,0.00000,0.00000,0.89241,0.05914,0.89987,0.05653,1.00000,10,33,28,18,779,415,0,622,-11.43008,-0.44278,-0.19594,1,11.54281,-0.34497,-0.31594,1,0.00000,0.00000
