run_id,frame,elapsed_seconds,sim_time,phase_progress,stage,ai_enabled,ai_mode,paused,loop_count,reset_count,last_reset_reason,selected_chromosome,selected_x,selected_y,selected_z,selected_vx,selected_vy,selected_vz,left_pole_x,left_pole_y,left_pole_z,right_pole_x,right_pole_y,right_pole_z,left_daughter_membrane_x,right_daughter_membrane_x,cleavage_band_radius,alignment_error,average_chromatid_separation,attached_spindle_ends,particle_bounce_count,mark_count,stagnation_seconds,completion_timer,membrane_opacity,nucleus_opacity
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2718,45.6687,45.6697,0.96481,Cytokinesis: membrane pinches inward,1,curious,0,0,0,initial,7,0.04225,0.20028,-0.17247,0.40386,-0.12641,-0.21372,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.76248,1.76248,0.47953,0.30688,4.10000,16,429,28,0.00000,0.00000,0.03871,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2724,45.7698,45.7708,0.96693,Cytokinesis: membrane pinches inward,1,curious,0,0,0,initial,7,0.04922,0.18460,-0.18587,0.37422,0.16620,0.37257,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.76695,1.76695,0.46403,0.30776,4.10000,16,429,28,0.00000,0.00000,0.03837,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2730,45.8732,45.8742,0.96909,Cytokinesis: membrane pinches inward,1,curious,0,0,0,initial,7,0.03279,0.18874,-0.19053,-0.33178,0.10262,0.17086,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.77086,1.77086,0.44918,0.30539,4.10000,16,431,28,0.00000,0.00000,0.03808,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2736,45.9812,45.9821,0.97135,Cytokinesis: membrane pinches inward,1,curious,0,0,0,initial,7,0.01883,0.17516,-0.20351,0.20548,-0.20761,-0.41729,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.77423,1.77423,0.43481,0.30364,4.10000,16,434,28,0.00000,0.00000,0.03783,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2742,46.0836,46.0846,0.97350,Cytokinesis: membrane pinches inward,1,curious,0,0,0,initial,7,0.00637,0.17498,-0.21724,-0.16388,-0.30576,-0.45439,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.77672,1.77672,0.42224,0.30165,4.10000,16,435,28,0.00000,0.00000,0.03764,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2748,46.1856,46.1866,0.97564,Cytokinesis: membrane pinches inward,1,curious,0,0,0,initial,7,-0.00848,0.17662,-0.20728,-0.15454,0.02804,-0.02808,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.77851,1.77851,0.41081,0.30213,4.10000,16,440,28,0.00000,0.00000,0.03751,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2754,46.2876,46.2886,0.97777,Cytokinesis: membrane pinches inward,1,curious,0,0,0,initial,7,0.00517,0.17097,-0.19326,-0.03218,-0.31527,0.49729,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.77961,1.77961,0.40047,0.30230,4.10000,16,442,28,0.00000,0.00000,0.03743,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2760,46.3893,46.3903,0.97991,Cytokinesis: membrane pinches inward,1,curious,0,0,0,initial,7,0.00120,0.17118,-0.18405,-0.17725,0.00603,0.48588,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.78000,1.78000,0.39128,0.30206,4.10000,16,444,28,0.00000,0.00000,0.03740,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2766,46.4903,46.4912,0.98202,Cytokinesis: membrane pinches inward,1,curious,0,0,0,initial,7,-0.02014,0.16603,-0.18719,0.08549,-0.24078,-0.23461,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.78000,1.78000,0.38327,0.30448,4.10000,16,449,28,0.00000,0.00000,0.03740,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2772,46.5913,46.5922,0.98414,Cytokinesis: membrane pinches inward,1,curious,0,0,0,initial,7,-0.03302,0.16532,-0.16437,-0.02904,0.05549,-0.47088,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.78000,1.78000,0.37640,0.30680,4.10000,16,451,28,0.00000,0.00000,0.03740,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2778,46.6925,46.6934,0.98626,Cytokinesis: membrane pinches inward,1,curious,0,0,0,initial,7,-0.02603,0.17740,-0.15519,0.26495,0.00410,0.23386,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.78000,1.78000,0.37069,0.30583,4.10000,16,453,28,0.00000,0.00000,0.03740,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2784,46.7939,46.7948,0.98838,Cytokinesis: membrane pinches inward,1,curious,0,0,0,initial,0,-0.00908,0.43675,0.01037,-0.29426,0.24767,-0.02681,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.78000,1.78000,0.36616,0.30714,4.10000,16,453,29,0.00000,0.00000,0.03740,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2790,46.8955,46.8965,0.99051,Cytokinesis: membrane pinches inward,1,curious,0,0,0,initial,0,-0.00922,0.44377,-0.00036,0.11273,-0.15379,-0.51934,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.78000,1.78000,0.36285,0.30622,4.10000,16,453,29,0.00000,0.00000,0.03740,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2796,46.9978,46.9987,0.99265,Cytokinesis: membrane pinches inward,1,curious,0,0,0,initial,0,-0.01871,0.44913,0.00483,0.34197,0.14901,0.58935,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.78000,1.78000,0.36078,0.30664,4.10000,16,453,29,0.00000,0.00000,0.03740,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2802,47.0996,47.1006,0.99479,Cytokinesis: membrane pinches inward,1,curious,0,0,0,initial,0,-0.02933,0.45097,0.00618,-0.27033,0.27513,-0.19003,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.78000,1.78000,0.36001,0.30746,4.10000,16,453,29,0.00000,0.00000,0.03740,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2808,47.2015,47.2025,0.99692,Complete: two daughter cells,1,curious,0,0,0,initial,0,-0.04382,0.43808,0.01101,0.33790,0.30975,0.49438,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.78000,1.78000,0.36000,0.30947,4.10000,16,453,29,0.00000,0.10192,0.03740,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2814,47.3033,47.3042,0.99906,Complete: two daughter cells,1,curious,0,0,0,initial,0,-0.03030,0.41973,0.03028,0.70854,0.15717,0.10403,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.78000,1.78000,0.36000,0.30830,4.10000,16,453,29,0.00000,0.20367,0.03740,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2820,47.4050,47.4059,1.00000,Complete: two daughter cells,1,curious,0,0,0,initial,0,-0.02237,0.41455,0.00907,-0.18242,-0.34571,-0.03682,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.78000,1.78000,0.36000,0.30727,4.10000,16,454,29,0.05082,0.30536,0.03740,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2826,47.5100,47.5110,1.00000,Complete: two daughter cells,1,curious,0,0,0,initial,0,-0.02597,0.40585,0.01294,-0.04662,-0.26259,0.05762,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.78000,1.78000,0.36000,0.30789,4.10000,16,454,29,0.15588,0.41041,0.03740,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2832,47.6101,47.6110,1.00000,Complete: two daughter cells,1,curious,0,0,0,initial,0,-0.02884,0.41896,0.01323,0.07717,-0.00708,0.19610,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.78000,1.78000,0.36000,0.30750,4.10000,16,454,29,0.25593,0.51046,0.03740,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2838,47.7102,47.7112,1.00000,Complete: two daughter cells,1,curious,0,0,0,initial,0,-0.01543,0.43035,0.02983,0.10998,0.03918,0.34328,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.78000,1.78000,0.36000,0.30520,4.10000,16,454,29,0.35609,0.61062,0.03740,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2844,47.8104,47.8114,1.00000,Complete: two daughter cells,1,curious,0,0,0,initial,0,0.01107,0.42537,0.01383,0.53441,-0.17446,-0.39084,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.78000,1.78000,0.36000,0.30475,4.10000,16,457,29,0.45630,0.71083,0.03740,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2850,47.9108,47.9118,1.00000,Complete: two daughter cells,1,curious,0,0,0,initial,0,0.02491,0.42010,-0.02107,-0.27707,0.02405,-0.49587,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.78000,1.78000,0.36000,0.30661,4.10000,16,457,29,0.55672,0.81125,0.03740,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2856,48.0113,48.0123,1.00000,Complete: two daughter cells,1,curious,0,0,0,initial,0,0.02316,0.42890,-0.01237,0.41455,0.46709,-0.06639,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.78000,1.78000,0.36000,0.30592,4.10000,16,457,29,0.65721,0.91175,0.03740,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2862,48.1120,48.1130,1.00000,Complete: two daughter cells,1,curious,0,0,0,initial,0,0.02101,0.41993,0.00099,-0.16309,0.05579,-0.61208,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.78000,1.78000,0.36000,0.30598,4.10000,16,457,29,0.75788,1.01241,0.03740,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2868,48.2128,48.2137,1.00000,Complete: two daughter cells,1,curious,0,0,0,initial,0,0.00975,0.39904,0.00020,0.20193,0.23655,0.48271,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.78000,1.78000,0.36000,0.30543,4.10000,16,457,29,0.85863,1.11316,0.03740,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2874,48.3133,48.3143,1.00000,Complete: two daughter cells,1,curious,0,0,0,initial,0,-0.00634,0.39846,0.00258,-0.59036,-0.14926,0.20812,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.78000,1.78000,0.36000,0.30498,4.10000,16,458,29,0.95920,1.21374,0.03740,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2880,48.4149,48.4159,1.00000,Complete: two daughter cells,1,curious,0,0,0,initial,0,0.00040,0.41202,-0.00323,-0.29877,-0.17250,-0.20538,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.78000,1.78000,0.36000,0.30360,4.10000,16,460,29,1.06077,1.31530,0.03740,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2886,48.5158,48.5167,1.00000,Complete: two daughter cells,1,curious,0,0,0,initial,0,-0.00300,0.39971,-0.00044,-0.60087,0.33853,-0.21809,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.78000,1.78000,0.36000,0.30444,4.10000,16,460,29,1.16164,1.41617,0.03740,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2892,48.6164,48.6174,1.00000,Complete: two daughter cells,1,curious,0,0,0,initial,1,0.02411,0.15966,0.17246,0.39399,0.12525,0.11109,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.78000,1.78000,0.36000,0.30746,4.10000,16,460,30,1.26227,1.51681,0.03740,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2898,48.7174,48.7183,1.00000,Complete: two daughter cells,1,curious,0,0,0,initial,1,0.01956,0.16328,0.17402,0.32583,0.00215,-0.25384,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.78000,1.78000,0.36000,0.30641,4.10000,16,460,30,1.36324,1.61777,0.03740,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2904,48.8183,48.8192,1.00000,Complete: two daughter cells,1,curious,0,0,0,initial,1,0.02915,0.18217,0.15919,0.27589,0.14397,-0.23692,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.78000,1.78000,0.36000,0.30722,4.10000,16,460,30,1.46412,1.71866,0.03740,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2910,48.9194,48.9203,1.00000,Complete: two daughter cells,1,curious,0,0,0,initial,1,0.01614,0.18964,0.17075,-0.54155,0.25793,-0.08417,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.78000,1.78000,0.36000,0.30478,4.10000,16,460,30,1.56523,1.81977,0.03740,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2916,49.0213,49.0222,1.00000,Complete: two daughter cells,1,curious,0,0,0,initial,1,-0.00396,0.21333,0.16922,-0.40960,0.05452,-0.11020,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.78000,1.78000,0.36000,0.30242,4.10000,16,460,30,1.66715,1.92168,0.03740,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2922,49.1225,49.1235,1.00000,Complete: two daughter cells,1,curious,0,0,0,initial,1,-0.02854,0.20649,0.17750,-0.58468,-0.17658,0.26265,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.78000,1.78000,0.36000,0.30527,4.10000,16,460,30,1.76838,2.02292,0.03740,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2928,49.2237,49.2247,1.00000,Complete: two daughter cells,1,curious,0,0,0,initial,1,-0.03819,0.19331,0.15814,0.31987,-0.37901,-0.14984,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.78000,1.78000,0.36000,0.30736,4.10000,16,460,30,1.86961,2.12415,0.03740,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2934,49.3254,49.3263,1.00000,Complete: two daughter cells,1,artistic,0,0,0,initial,1,-0.03126,0.18557,0.14584,0.05805,-0.03209,0.04168,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.78000,1.78000,0.36000,0.30702,4.10000,16,460,30,1.97124,2.22578,0.03769,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2940,49.4272,49.4281,1.00000,Complete: two daughter cells,1,artistic,0,0,0,initial,1,-0.02595,0.18264,0.14965,0.04819,-0.02664,0.03460,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.78000,1.78000,0.36000,0.30623,4.10000,16,460,30,2.07302,2.32756,0.03745,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2946,49.5286,49.5296,1.00000,Complete: two daughter cells,1,artistic,0,0,0,initial,1,-0.02156,0.18021,0.15281,0.03999,-0.02210,0.02872,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.78000,1.78000,0.36000,0.30558,4.10000,16,460,30,2.17449,2.42902,0.03741,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2952,49.6265,49.6274,1.00000,Complete: two daughter cells,1,artistic,0,0,0,initial,1,-0.01803,0.17826,0.15534,0.03343,-0.01848,0.02400,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.78000,1.78000,0.36000,0.30506,4.10000,16,460,30,2.27235,2.52688,0.03757,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2958,49.7228,49.7238,1.00000,Complete: two daughter cells,1,artistic,0,0,0,initial,1,-0.01512,0.17665,0.15743,0.02802,-0.01549,0.02012,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.78000,1.78000,0.36000,0.30463,4.10000,16,460,30,2.36872,2.62325,0.03791,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2964,49.8184,49.8194,1.00000,Complete: two daughter cells,1,artistic,0,0,0,initial,1,-0.01270,0.17531,0.15917,0.02353,-0.01301,0.01690,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.78000,1.78000,0.36000,0.30427,4.10000,16,460,30,2.46431,2.71885,0.03841,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2970,49.9138,49.9148,1.00000,Complete: two daughter cells,1,artistic,0,0,0,initial,1,-0.01067,0.17419,0.16063,0.01977,-0.01093,0.01419,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.78000,1.78000,0.36000,0.30397,4.10000,16,460,30,2.55970,2.81423,0.03905,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2976,50.0095,50.0105,1.00000,Complete: two daughter cells,1,artistic,0,0,0,initial,1,-0.00896,0.17324,0.16186,0.01660,-0.00917,0.01192,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.78000,1.78000,0.36000,0.30372,4.10000,16,460,30,2.65542,2.90995,0.03982,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2982,50.1040,50.1050,1.00000,Complete: two daughter cells,1,artistic,0,0,0,initial,1,-0.00754,0.17246,0.16288,0.01396,-0.00772,0.01003,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.78000,1.78000,0.36000,0.30351,4.10000,16,460,30,2.74990,3.00443,0.04067,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2988,50.1984,50.1994,1.00000,Complete: two daughter cells,1,artistic,0,0,0,initial,1,-0.00634,0.17180,0.16374,0.01175,-0.00650,0.00844,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.78000,1.78000,0.36000,0.30333,4.10000,16,460,30,2.84432,3.09885,0.04159,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2994,50.2939,50.2948,1.00000,Complete: two daughter cells,1,artistic,0,0,0,initial,1,-0.00533,0.17124,0.16446,0.00988,-0.00546,0.00709,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.78000,1.78000,0.36000,0.30318,4.10000,16,460,30,2.93973,3.19426,0.04253,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,3000,50.3899,50.3908,1.00000,Complete: two daughter cells,1,artistic,0,0,0,initial,2,0.00000,0.00000,0.43400,-0.00000,-0.00000,-0.00000,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.78000,1.78000,0.36000,0.30306,4.10000,16,460,31,3.03574,3.29027,0.04349,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,3006,50.4906,50.4915,1.00000,Complete: two daughter cells,1,artistic,0,0,0,initial,2,0.00000,0.00000,0.43400,-0.00000,-0.00000,-0.00000,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.78000,1.78000,0.36000,0.30295,4.10000,16,460,31,3.13643,3.39096,0.04443,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,3012,50.5912,50.5922,1.00000,Complete: two daughter cells,1,artistic,0,0,0,initial,2,0.00000,0.00000,0.43400,-0.00000,-0.00000,-0.00000,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.78000,1.78000,0.36000,0.30285,4.10000,16,460,31,3.23712,3.49165,0.04530,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,3018,50.6920,50.6930,1.00000,Complete: two daughter cells,1,artistic,0,0,0,initial,2,0.00000,0.00000,0.43400,-0.00000,-0.00000,-0.00000,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.78000,1.78000,0.36000,0.30278,4.10000,16,460,31,3.33786,3.59239,0.04606,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,3024,50.7940,50.7950,1.00000,Complete: two daughter cells,1,artistic,0,0,0,initial,2,0.00000,0.00000,0.43400,-0.00000,-0.00000,-0.00000,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.78000,1.78000,0.36000,0.30271,4.10000,16,460,31,3.43987,3.69440,0.04667,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,3030,50.8955,50.8964,1.00000,Complete: two daughter cells,1,artistic,0,0,0,initial,2,0.00000,0.00000,0.43400,-0.00000,-0.00000,-0.00000,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.78000,1.78000,0.36000,0.30266,4.10000,16,460,31,3.54133,3.79586,0.04711,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,3036,50.9970,50.9980,1.00000,Complete: two daughter cells,1,artistic,0,0,0,initial,2,0.00000,0.00000,0.43400,-0.00000,-0.00000,-0.00000,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.78000,1.78000,0.36000,0.30262,4.10000,16,460,31,3.64290,3.89743,0.04735,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,3042,51.0988,51.0998,1.00000,Complete: two daughter cells,1,artistic,0,0,0,initial,2,0.00000,0.00000,0.43400,-0.00000,-0.00000,-0.00000,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.78000,1.78000,0.36000,0.30258,4.10000,16,460,31,3.74467,3.99920,0.04739,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,3048,51.2006,51.2015,1.00000,Complete: two daughter cells,1,artistic,0,0,0,initial,2,0.00000,0.00000,0.43400,-0.00000,-0.00000,-0.00000,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.78000,1.78000,0.36000,0.30255,4.10000,16,460,31,3.84644,4.10098,0.04722,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,3054,51.3022,51.3032,1.00000,Complete: two daughter cells,1,artistic,0,0,0,initial,2,0.00000,0.00000,0.43400,-0.00000,-0.00000,-0.00000,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.78000,1.78000,0.36000,0.30252,4.10000,16,460,31,3.94809,4.20262,0.04686,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,3060,51.4038,51.4048,1.00000,Complete: two daughter cells,1,artistic,0,0,0,initial,2,0.00000,0.00000,0.43400,-0.00000,-0.00000,-0.00000,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.78000,1.78000,0.36000,0.30250,4.10000,16,460,31,4.04966,4.30419,0.04631,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,3066,51.5047,51.5057,1.00000,Complete: two daughter cells,1,artistic,0,0,0,initial,2,0.00000,0.00000,0.43400,-0.00000,-0.00000,-0.00000,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.78000,1.78000,0.36000,0.30249,4.10000,16,460,31,4.15061,4.40514,0.04560,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,3072,51.6050,51.6059,1.00000,Complete: two daughter cells,1,artistic,0,0,0,initial,2,0.00000,0.00000,0.43400,-0.00000,-0.00000,-0.00000,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.78000,1.78000,0.36000,0.30247,4.10000,16,460,31,4.25084,4.50537,0.04477,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,3078,51.7054,51.7064,1.00000,Complete: two daughter cells,1,artistic,0,0,0,initial,2,0.00000,0.00000,0.43400,-0.00000,-0.00000,-0.00000,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.78000,1.78000,0.36000,0.30246,4.10000,16,460,31,4.35129,4.60583,0.04385,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,3084,51.8059,51.8068,1.00000,Complete: two daughter cells,1,artistic,0,0,0,initial,2,0.00000,0.00000,0.43400,-0.00000,-0.00000,-0.00000,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.78000,1.78000,0.36000,0.30245,4.10000,16,460,31,4.45174,4.70627,0.04286,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,3090,51.9065,51.9075,1.00000,Complete: two daughter cells,1,artistic,0,0,0,initial,2,0.00000,0.00000,0.43400,-0.00000,-0.00000,-0.00000,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.78000,1.78000,0.36000,0.30244,4.10000,16,460,31,4.55242,4.80695,0.04186,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,3096,52.0075,52.0085,1.00000,Complete: two daughter cells,1,artistic,0,0,0,initial,2,0.00000,0.00000,0.43400,-0.00000,-0.00000,-0.00000,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.78000,1.78000,0.36000,0.30243,4.10000,16,460,31,4.65340,4.90794,0.04087,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,3102,52.1087,52.1097,1.00000,Complete: two daughter cells,1,artistic,0,0,0,initial,2,0.00000,0.00000,0.43400,-0.00000,-0.00000,-0.00000,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-1.78000,1.78000,0.36000,0.30243,4.10000,16,460,31,4.75462,5.00915,0.03995,0.02000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,3108,52.2098,52.2108,0.00264,Interphase: loose chromatin drifts,1,constructive,0,1,1,AI loop after complete daughter cells,1,-0.05788,0.04172,0.86395,0.04081,0.08315,0.03023,-0.25000,0.00000,0.00000,0.25000,0.00000,0.00000,-0.00000,0.00000,3.00000,0.99117,0.11000,0,0,31,4.71418,0.00000,0.17000,0.20000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,3114,52.3160,52.3169,0.00547,Interphase: loose chromatin drifts,1,constructive,0,1,1,AI loop after complete daughter cells,1,-0.05297,0.05048,0.86668,0.05014,0.08203,0.02241,-0.25000,0.00000,0.00000,0.25000,0.00000,0.00000,-0.00000,0.00000,3.00000,0.99417,0.11000,0,0,31,4.67173,0.00000,0.17000,0.20000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,3120,52.4238,52.4248,0.00835,Interphase: loose chromatin drifts,1,constructive,0,1,1,AI loop after complete daughter cells,1,-0.04699,0.05923,0.86859,0.05918,0.08044,0.01428,-0.25000,0.00000,0.00000,0.25000,0.00000,0.00000,-0.00000,0.00000,3.00000,0.99704,0.11000,0,0,31,4.62858,0.00000,0.17000,0.20000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,3126,52.5246,52.5256,0.01103,Interphase: loose chromatin drifts,1,constructive,0,1,1,AI loop after complete daughter cells,1,-0.04056,0.06723,0.86958,0.06713,0.07853,0.00657,-0.25000,0.00000,0.00000,0.25000,0.00000,0.00000,-0.00000,0.00000,3.00000,0.99953,0.11000,0,0,31,4.58828,0.00000,0.17000,0.20000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,3132,52.6248,52.6258,0.01371,Interphase: loose chromatin drifts,1,constructive,0,1,1,AI loop after complete daughter cells,1,-0.03339,0.07497,0.86978,0.07448,0.07624,-0.00112,-0.25000,0.00000,0.00000,0.25000,0.00000,0.00000,-0.00000,0.00000,3.00000,1.00180,0.11000,0,0,31,4.54819,0.00000,0.17000,0.20000
