run_id,wall_time_s,sim_time_s,frame,dt,round_index,paused,ai_enabled,ai_mode,ai_mode_time,ai_stagnation_time,ai_completion_countdown_s,external_free,released,captured,near_membrane,particle_count,mean_particle_speed,active_pits,captured_per_pit,vesicle_count,drifting_vesicles,moving_vesicles,endocytosis_vesicles,internal_vesicles,active_events,motion_score,swirl_strength,diffusion_boost,selected_vesicle_index,selected_x,selected_y,selected_z,selected_state,selected_origin,first_particle_x,first_particle_y,first_particle_z,cell_radius,world_radius
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,17.0235,17.0202,1040,0.01639,1,0,1,CHAOS,7.513,0.0,,79,92,0,8,171,0.651246,3,0.0,35,34,1,29,6,0,2.132402,1.6,0.9,0,2.21831,0.02101,-1.57525,drift,internal,-3.41059,-2.76923,-2.46419,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,17.2401,17.2354,1053,0.01623,1,0,1,CHAOS,7.7282,0.0,,79,92,0,9,171,0.650268,3,0.0,35,34,1,29,6,0,2.121688,1.6,0.9,0,2.10558,0.07854,-1.73033,drift,internal,-3.54989,-2.89821,-2.35584,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,17.453,17.4495,1066,0.01629,1,0,1,CHAOS,7.9423,0.0,,79,92,0,9,171,0.650022,4,0.0,35,34,1,29,6,0,2.134618,1.6,0.9,0,1.97624,0.13292,-1.86122,drift,internal,-3.67758,-3.0074,-2.32721,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,17.6664,17.663,1079,0.01627,1,0,1,CHAOS,8.1558,0.0,,79,92,0,9,171,0.641766,4,0.0,35,34,1,29,6,0,2.114717,1.6,0.9,0,1.84028,0.18775,-1.98783,drift,internal,-3.77284,-3.09202,-2.30708,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,17.8704,17.8656,1091,0.01686,1,0,1,CHAOS,8.3584,0.0,,79,92,0,8,171,0.617047,4,0.0,35,34,1,29,6,0,2.121097,1.6,0.9,0,1.70532,0.23768,-2.09993,drift,internal,-3.84093,-3.1614,-2.29126,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,18.0764,18.0729,1103,0.01735,1,0,1,CHAOS,8.5657,0.0,,79,92,0,9,171,0.620916,4,0.0,35,34,1,29,6,0,2.192235,1.6,0.9,0,1.56536,0.29078,-2.21068,drift,internal,-3.85747,-3.24603,-2.29619,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,18.2908,18.2858,1115,0.01776,1,0,1,CHAOS,8.7786,0.0,,79,92,0,9,171,0.605543,4,0.0,35,33,2,29,6,0,2.201956,1.6,0.9,0,1.41115,0.34073,-2.30434,drift,internal,-3.86473,-3.30606,-2.28752,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,18.5039,18.5005,1127,0.01784,1,0,1,CHAOS,8.9933,0.0,,79,92,0,9,171,0.596877,4,0.0,35,33,2,29,6,0,2.192174,1.6,0.9,0,1.25294,0.39618,-2.38707,drift,internal,-3.87578,-3.33259,-2.25988,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,18.7206,18.7168,1139,0.01811,1,0,1,CHAOS,9.2096,0.0,,79,92,0,9,171,0.594231,4,0.0,35,33,2,29,6,0,2.222212,1.6,0.9,0,1.07882,0.46065,-2.45228,drift,internal,-3.9284,-3.36662,-2.23248,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,18.9304,18.9252,1151,0.0171,1,0,1,CHAOS,9.418,0.0,,79,92,0,9,171,0.600884,3,0.0,39,37,2,33,6,4,2.128825,1.6,0.9,0,0.90354,0.52996,-2.51811,drift,internal,-3.95429,-3.41094,-2.1948,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,19.1404,19.1367,1163,0.01774,1,0,1,CHAOS,9.6295,0.0,,79,92,0,9,171,0.607646,4,0.0,44,42,2,38,6,9,2.246516,1.6,0.9,0,0.71021,0.58507,-2.55271,drift,internal,-3.95333,-3.46638,-2.12885,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,19.3571,19.3524,1175,0.01801,1,0,1,CHAOS,9.8452,0.0,,79,92,0,8,171,0.59707,3,0.0,49,47,2,43,6,14,2.278872,1.6,0.9,0,0.51337,0.64426,-2.59069,drift,internal,-3.94566,-3.47544,-2.0406,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,19.5592,19.5549,1186,0.01822,1,0,1,CHAOS,10.0477,0.0,,79,92,0,9,171,0.590306,3,0.0,52,50,2,46,6,17,2.323024,1.6,0.9,0,0.31389,0.69643,-2.61163,drift,internal,-3.96066,-3.48414,-1.95915,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,19.7671,19.7602,1197,0.01966,1,0,1,CHAOS,10.253,0.0,,79,92,0,10,171,0.606306,3,0.0,51,50,1,45,6,13,2.562215,1.6,0.9,0,0.10495,0.7337,-2.61465,drift,internal,-3.97285,-3.51322,-1.87054,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,19.9749,19.9695,1209,0.01408,1,0,1,CHAOS,10.4623,0.0,,79,92,0,9,171,0.599278,3,0.0,51,49,2,45,6,16,1.833357,1.6,0.9,0,-0.11233,0.76494,-2.61325,drift,internal,-4.01576,-3.52314,-1.81355,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,20.1827,20.1787,1226,0.01078,1,0,1,CHAOS,10.6715,0.0,,79,92,0,9,171,0.596141,3,0.0,51,49,2,45,6,8,1.41242,1.6,0.9,0,-0.32172,0.78802,-2.58071,drift,internal,-4.05125,-3.51864,-1.76908,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,20.3847,20.3811,1246,0.00908,1,0,1,CHAOS,10.8739,0.0,,79,92,0,9,171,0.617263,3,0.0,51,49,2,45,6,8,1.228738,1.6,0.9,0,-0.52287,0.80769,-2.54355,drift,internal,-4.11744,-3.53084,-1.74907,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,20.5894,20.5857,1265,0.01622,1,0,1,CHAOS,11.0785,0.0,,79,92,0,8,171,0.628208,3,0.0,51,49,2,45,6,8,2.238351,1.6,0.9,0,-0.729,0.82511,-2.48704,drift,internal,-4.19007,-3.5416,-1.74315,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,20.8169,20.7996,1278,0.01811,1,0,1,CHAOS,11.2924,0.0,,79,92,0,8,171,0.628269,3,0.0,60,58,2,54,6,17,2.514944,1.6,0.9,0,-0.93528,0.83741,-2.40885,drift,internal,-4.26365,-3.50316,-1.7201,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,21.0228,21.0177,1292,0.01564,1,0,1,CHAOS,11.5105,0.0,,79,92,0,8,171,0.618442,3,0.0,61,59,2,55,6,10,2.157446,1.6,0.9,0,-1.14985,0.84232,-2.32174,drift,internal,-4.33266,-3.44057,-1.68329,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,21.2243,21.204,1304,0.01472,1,0,1,BALANCE,0.0444,0.0,,79,92,0,8,171,0.602731,3,0.0,61,59,2,55,6,10,2.008408,1.547139,0.862286,0,-1.33079,0.8328,-2.22631,drift,internal,-4.40853,-3.36123,-1.62836,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,21.4292,21.4195,1318,0.01538,1,0,1,BALANCE,0.2599,0.0,,79,92,0,8,171,0.61746,2,0.0,69,67,2,63,6,16,2.15107,1.373482,0.740911,0,-1.53019,0.81546,-2.09721,drift,internal,-4.48724,-3.25621,-1.53502,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,21.6447,21.6407,1331,0.01734,1,0,1,BALANCE,0.4811,0.0,,79,92,0,8,171,0.610009,2,0.0,69,67,2,63,6,8,2.413165,1.215481,0.634058,0,-1.72089,0.78588,-1.95953,drift,internal,-4.52217,-3.14444,-1.51011,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,21.8522,21.8484,1343,0.01751,1,0,1,BALANCE,0.6888,0.0,,79,92,0,7,171,0.592564,2,0.0,69,67,2,63,6,8,2.392612,1.083689,0.547783,0,-1.87318,0.7467,-1.81175,drift,internal,-4.53164,-3.05023,-1.53141,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,22.0636,22.0585,1355,0.01763,1,0,1,BALANCE,0.8989,0.0,,79,92,0,7,171,0.568797,2,0.0,69,67,2,63,6,6,2.340664,0.964849,0.472411,0,-2.02184,0.70922,-1.66592,drift,internal,-4.5725,-2.97858,-1.56303,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,22.2651,22.2584,1366,0.02647,1,0,1,BALANCE,1.0989,0.0,,79,92,0,6,171,0.557014,2,0.0,69,67,2,63,6,0,3.446763,0.863897,0.410343,0,-2.14964,0.68038,-1.52709,drift,internal,-4.6113,-2.91552,-1.59615,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,22.4799,22.4638,1378,0.01679,1,0,1,BALANCE,1.3042,0.0,,79,92,0,6,171,0.540424,2,0.0,69,67,2,63,6,0,2.123655,0.771234,0.3551,0,-2.24988,0.64377,-1.3685,drift,internal,-4.68723,-2.86692,-1.6204,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,22.7027,22.684,1391,0.01648,1,0,1,BALANCE,1.5244,0.0,,79,92,0,6,171,0.514043,2,0.0,68,67,1,62,6,1,1.979868,0.682858,0.304084,0,-2.34772,0.60262,-1.20476,drift,internal,-4.76395,-2.83514,-1.63554,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,22.9061,22.9027,1404,0.01644,1,0,1,BALANCE,1.7431,0.0,,79,92,0,6,171,0.494646,2,0.0,68,67,1,62,6,1,1.904831,0.605148,0.260693,0,-2.44099,0.56905,-1.05234,drift,internal,-4.8178,-2.81877,-1.6697,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,23.1077,23.1041,1416,0.01637,1,0,1,BALANCE,1.9445,0.0,,79,92,0,6,171,0.479361,2,0.0,68,67,1,62,6,1,1.838032,0.541393,0.226212,0,-2.50623,0.52846,-0.91441,drift,internal,-4.85965,-2.81697,-1.71372,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,23.3238,23.3203,1429,0.01649,1,0,1,BALANCE,2.1607,0.0,,79,92,0,6,171,0.452242,1,0.0,73,72,1,67,6,6,1.763253,0.480443,0.194275,0,-2.55367,0.47749,-0.75723,drift,internal,-4.88829,-2.81904,-1.74731,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,23.5259,23.521,1441,0.01655,1,0,1,BALANCE,2.3614,0.0,,79,92,0,6,171,0.444578,1,0.0,73,71,2,67,6,6,1.731382,0.430022,0.168677,0,-2.59959,0.42722,-0.61772,drift,internal,-4.92577,-2.82111,-1.77263,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,23.7309,23.7274,1453,0.01662,1,0,1,BALANCE,2.5678,0.0,,79,92,0,6,171,0.41875,1,0.0,73,71,2,67,6,6,1.654062,0.383655,0.145851,0,-2.64695,0.38358,-0.4836,drift,internal,-4.97127,-2.8263,-1.83791,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,23.9328,23.9292,1465,0.01654,1,0,1,BALANCE,2.7696,0.0,,79,92,0,6,171,0.396037,1,0.0,72,71,1,67,5,4,1.550256,0.343182,0.126535,0,-2.6752,0.34634,-0.35784,drift,internal,-5.00696,-2.85165,-1.90127,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,24.1364,24.133,1477,0.0164,1,0,1,BALANCE,2.9734,0.0,,79,92,0,6,171,0.384184,1,0.0,72,71,1,67,5,3,1.482016,0.306628,0.109617,0,-2.68085,0.30958,-0.23198,drift,internal,-5.04922,-2.87822,-1.96235,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,24.353,24.3495,1490,0.01647,1,0,1,BALANCE,3.1899,0.0,,79,92,0,6,171,0.37829,1,0.0,72,71,1,67,5,3,1.457797,0.272051,0.094115,0,-2.68414,0.27142,-0.10558,drift,internal,-5.08051,-2.92292,-2.01642,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,24.5577,24.5506,1502,0.01862,1,0,1,BALANCE,3.391,0.0,,79,92,0,6,171,0.366419,1,0.0,72,71,1,67,5,3,1.595303,0.243438,0.081688,0,-2.68172,0.23633,0.00308,drift,internal,-5.10776,-2.96954,-2.05775,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,24.7625,24.7575,1514,0.01735,1,0,1,BALANCE,3.5979,0.0,,79,92,0,5,171,0.35013,1,0.0,71,71,0,67,4,5,1.40615,0.217138,0.070613,0,-2.67528,0.20319,0.10352,drift,internal,-5.11964,-3.00672,-2.08527,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,24.9728,24.9693,1526,0.01779,1,0,1,BALANCE,3.8097,0.0,,79,92,0,5,171,0.337075,1,0.0,71,71,0,67,4,5,1.383401,0.19315,0.060826,0,-2.67007,0.17576,0.19964,drift,internal,-5.12939,-3.02721,-2.10108,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,25.1875,25.1834,1538,0.01788,1,0,1,BALANCE,4.0238,0.0,,79,92,0,5,171,0.33412,0,0.0,76,76,0,72,4,10,1.364209,0.171596,0.052312,0,-2.66982,0.15738,0.28575,drift,internal,-5.15866,-3.0628,-2.11044,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,25.4044,25.4006,1550,0.01811,1,0,1,BALANCE,4.241,0.0,,79,92,0,5,171,0.311528,0,0.0,77,77,0,73,4,11,1.304434,0.152182,0.044889,0,-2.6744,0.14564,0.36769,drift,internal,-5.19204,-3.08902,-2.11794,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,25.6078,25.6026,1561,0.01823,1,0,1,BALANCE,4.443,0.0,,79,92,0,5,171,0.30469,0,0.0,77,76,1,73,4,11,1.270877,0.15,0.038935,0,-2.68722,0.14309,0.43862,drift,internal,-5.22133,-3.11636,-2.11578,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,25.8123,25.8087,1573,0.01676,1,0,1,BALANCE,4.6491,0.0,,79,92,0,5,171,0.304384,0,0.0,77,76,1,73,4,11,1.160807,0.15,0.033675,0,-2.65655,0.14288,0.49085,drift,internal,-5.26701,-3.15254,-2.1033,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,26.028,26.0247,1586,0.01671,1,0,1,BALANCE,4.8651,0.0,,79,92,0,5,171,0.295405,0,0.0,76,76,0,72,4,1,1.120579,0.15,0.028923,0,-2.62033,0.14485,0.53279,drift,internal,-5.31122,-3.16732,-2.09402,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,26.2345,26.2195,1598,0.01585,1,0,1,BALANCE,5.06,0.0,,79,92,0,5,171,0.281465,0,0.0,76,76,0,72,4,1,1.016503,0.15,0.025216,0,-2.58433,0.14624,0.55544,drift,internal,-5.34542,-3.18618,-2.0967,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,26.4437,26.4283,1611,0.01557,1,0,1,BALANCE,5.2687,0.0,,79,92,0,5,171,0.275716,0,0.0,76,76,0,72,4,1,0.97247,0.15,0.021771,0,-2.54999,0.14181,0.56989,drift,internal,-5.38327,-3.19704,-2.10394,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,26.6754,26.6566,1625,0.01675,1,0,1,BALANCE,5.497,0.0,,79,92,0,5,171,0.266842,0,0.0,76,76,0,72,4,1,1.020382,0.15,0.018537,0,-2.51286,0.12791,0.5859,drift,internal,-5.42129,-3.21026,-2.11653,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,26.9003,26.8838,1638,0.01736,1,0,1,BALANCE,5.7242,0.0,,79,92,0,5,171,0.27071,0,0.0,76,76,0,72,4,1,1.061022,0.15,0.015797,0,-2.4692,0.09592,0.60474,drift,internal,-5.4574,-3.23953,-2.11683,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,27.1005,27.0974,1650,0.01763,1,0,1,BALANCE,5.9378,0.0,,79,92,0,5,171,0.273112,0,0.0,76,76,0,72,4,1,1.09105,0.15,0.01359,0,-2.42906,0.0674,0.62919,drift,internal,-5.50982,-3.25684,-2.10355,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,27.3166,27.3133,1662,0.01783,1,0,1,BALANCE,6.1537,0.0,,79,92,0,4,171,0.264753,0,0.0,76,76,0,72,4,0,1.070259,0.15,0.011672,0,-2.38857,0.03826,0.65666,drift,internal,-5.55591,-3.25396,-2.08625,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,27.5326,27.5294,1674,0.01789,1,0,1,BALANCE,6.3698,0.0,,79,92,0,4,171,0.252552,0,0.0,76,76,0,72,4,0,1.033224,0.15,0.010024,0,-2.35046,0.01255,0.67947,drift,internal,-5.59689,-3.24368,-2.06761,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,27.7452,27.742,1686,0.01664,1,0,1,BALANCE,6.5825,0.0,,79,92,0,4,171,0.247062,0,0.0,76,76,0,72,4,0,0.936582,0.15,0.00863,0,-2.31389,-0.01278,0.69874,drift,internal,-5.61102,-3.22597,-2.03734,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,27.9491,27.9459,1698,0.01712,1,0,1,BALANCE,6.7863,0.0,,79,92,0,4,171,0.243135,0,0.0,76,75,1,72,4,0,0.950235,0.15,0.007476,0,-2.28217,-0.04161,0.7159,drift,internal,-5.62173,-3.20546,-2.00399,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,28.1561,28.153,1710,0.01731,1,0,1,BALANCE,6.9934,0.0,,79,92,0,4,171,0.246537,0,0.0,76,75,1,72,4,0,0.96939,0.15,0.006461,0,-2.25086,-0.07663,0.72839,drift,internal,-5.63714,-3.18341,-1.95423,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,28.3658,28.3611,1722,0.01851,1,0,1,BALANCE,7.2015,0.0,,79,92,0,4,171,0.246125,0,0.0,76,75,1,72,4,0,1.036627,0.15,0.00558,0,-2.22154,-0.10575,0.73568,drift,internal,-5.63433,-3.16164,-1.88964,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,28.5705,28.5535,1733,0.01738,1,0,1,BALANCE,7.3939,0.0,,79,92,0,5,171,0.241363,0,0.0,75,75,0,71,4,1,0.946412,0.15,0.004873,0,-2.18954,-0.13443,0.74113,drift,internal,-5.62492,-3.14577,-1.82354,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,28.786,28.783,1746,0.01644,1,0,1,BALANCE,7.6234,0.0,,79,92,0,5,171,0.24294,0,0.0,75,75,0,71,4,1,0.88987,0.15,0.004146,0,-2.15177,-0.16113,0.74373,drift,internal,-5.6142,-3.14151,-1.73898,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,28.9871,28.9837,1758,0.01638,1,0,1,BALANCE,7.8241,0.0,,79,92,0,5,171,0.237264,0,0.0,75,75,0,71,4,1,0.868321,0.15,0.003599,0,-2.12633,-0.18809,0.74838,drift,internal,-5.59931,-3.13651,-1.66067,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,29.2022,29.1988,1771,0.01639,1,0,1,BALANCE,8.0392,0.0,,79,92,0,5,171,0.239527,0,0.0,75,75,0,71,4,1,0.873619,0.15,0.003093,0,-2.1047,-0.20829,0.74844,drift,internal,-5.58822,-3.13392,-1.57925,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,29.4198,29.4151,1784,0.01665,1,0,1,BALANCE,8.2556,0.0,,79,92,0,7,171,0.232112,0,0.0,75,75,0,71,4,1,0.86412,0.15,0.002656,0,-2.08426,-0.22689,0.7508,drift,internal,-5.57733,-3.11437,-1.50193,3.15,7.6
