run_id,sample_index,sim_time_s,frame,round,ai_enabled,ai_mode,paused,ion_index,ion_charge,ion_marked,ion_attached_channel,ion_inside,ion_x,ion_y,ion_z,ion_vx,ion_vy,ion_vz,ion_speed,ion_recent_transfer_timer,total_ions,inside_count,outside_count,open_channel_count,total_crossings,global_pressure_bias,global_swirl_strength,electric_x,electric_y,electric_z,channel_open_mask,channel_attached_counts
20260525-190407-sentence-script-a-transparent-3d-cell-me-8bbf3b,0,0.02,1,1,1,BALANCE,0,42,-1,0,,0,1.4482,1.416445,7.151359,0.601545,0.194784,-0.2276,0.672012,0,64,0,64,5,0,-0.72,0.18,0.0008,0.02,0.029994,1010101010,0|0|0|0|0|0|0|0|0|0
20260525-190407-sentence-script-a-transparent-3d-cell-me-8bbf3b,0,0.02,1,1,1,BALANCE,0,43,1,0,,0,5.921096,-1.154372,-2.648078,0.168852,-0.445458,0.424553,0.638114,0,64,0,64,5,0,-0.72,0.18,0.0008,0.02,0.029994,1010101010,0|0|0|0|0|0|0|0|0|0
20260525-190407-sentence-script-a-transparent-3d-cell-me-8bbf3b,0,0.02,1,1,1,BALANCE,0,44,1,0,,0,-1.864842,6.886984,-0.04394,0.591692,-0.0585,-0.083738,0.600445,0,64,0,64,5,0,-0.72,0.18,0.0008,0.02,0.029994,1010101010,0|0|0|0|0|0|0|0|0|0
20260525-190407-sentence-script-a-transparent-3d-cell-me-8bbf3b,0,0.02,1,1,1,BALANCE,0,45,-1,0,,0,-2.90904,5.421881,2.944191,0.231056,0.187375,0.175048,0.345165,0,64,0,64,5,0,-0.72,0.18,0.0008,0.02,0.029994,1010101010,0|0|0|0|0|0|0|0|0|0
20260525-190407-sentence-script-a-transparent-3d-cell-me-8bbf3b,0,0.02,1,1,1,BALANCE,0,46,1,0,,0,0.816681,-4.675734,-4.240283,0.426696,-0.193379,-0.041566,0.470311,0,64,0,64,5,0,-0.72,0.18,0.0008,0.02,0.029994,1010101010,0|0|0|0|0|0|0|0|0|0
20260525-190407-sentence-script-a-transparent-3d-cell-me-8bbf3b,0,0.02,1,1,1,BALANCE,0,47,-1,0,,0,-4.20737,5.036266,2.792184,0.282685,0.147983,-0.09806,0.333805,0,64,0,64,5,0,-0.72,0.18,0.0008,0.02,0.029994,1010101010,0|0|0|0|0|0|0|0|0|0
20260525-190407-sentence-script-a-transparent-3d-cell-me-8bbf3b,0,0.02,1,1,1,BALANCE,0,48,1,0,,0,4.231077,2.146439,-4.008859,-0.129401,0.033703,0.402559,0.424186,0,64,0,64,5,0,-0.72,0.18,0.0008,0.02,0.029994,1010101010,0|0|0|0|0|0|0|0|0|0
20260525-190407-sentence-script-a-transparent-3d-cell-me-8bbf3b,0,0.02,1,1,1,BALANCE,0,49,1,0,,0,-3.479486,5.195376,1.583138,-0.04252,-0.167887,-0.399029,0.434992,0,64,0,64,5,0,-0.72,0.18,0.0008,0.02,0.029994,1010101010,0|0|0|0|0|0|0|0|0|0
20260525-190407-sentence-script-a-transparent-3d-cell-me-8bbf3b,0,0.02,1,1,1,BALANCE,0,50,-1,0,,0,-1.516293,-5.822548,-5.300166,0.079909,0.503707,0.153163,0.532508,0,64,0,64,5,0,-0.72,0.18,0.0008,0.02,0.029994,1010101010,0|0|0|0|0|0|0|0|0|0
20260525-190407-sentence-script-a-transparent-3d-cell-me-8bbf3b,0,0.02,1,1,1,BALANCE,0,51,-1,0,,0,2.740974,-0.798106,5.685995,0.485696,0.121097,-0.488138,0.699173,0,64,0,64,5,0,-0.72,0.18,0.0008,0.02,0.029994,1010101010,0|0|0|0|0|0|0|0|0|0
20260525-190407-sentence-script-a-transparent-3d-cell-me-8bbf3b,0,0.02,1,1,1,BALANCE,0,52,-1,0,,0,4.215889,-5.744176,-2.380195,-0.272996,0.3204,0.051187,0.424032,0,64,0,64,5,0,-0.72,0.18,0.0008,0.02,0.029994,1010101010,0|0|0|0|0|0|0|0|0|0
