run_id,time_seconds,frame,row_type,object_id,object_kind,round_number,ai_enabled,ai_mode,ai_mode_time,ai_stagnant,ai_completed,boundary_mode,paused,predator_speed_multiplier,active_prey_count,caught_this_round,total_caught,marks_count,particles_count,x,y,z,vx,vy,vz,speed,forward_x,forward_y,forward_z,caught,captor,caught_timer,fear,orbit_radius,max_speed,nearest_predator_distance,nearest_prey_distance,coral_radius,coral_height,mark_intensity,mark_life,particle_life,extra
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,prey,45,prey,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,-10.88739,-6.47351,7.48008,0.36965,-1.53195,-0.55774,1.6717,,,,False,,0.0,0,1.91144,3.57488,13.94834,,,,,,,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,coral,0,coral_obstacle,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,7.281,-7.58326,-4.04813,,,,,,,,,,,,,,,,1.24928,2.7245,,,,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,coral,1,coral_obstacle,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,-6.68659,-6.36042,-0.06389,,,,,,,,,,,,,,,,1.09133,5.07612,,,,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,coral,2,coral_obstacle,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,-7.17562,-6.59443,7.18714,,,,,,,,,,,,,,,,1.00586,4.6261,,,,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,coral,3,coral_obstacle,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,1.24551,-6.41074,6.62364,,,,,,,,,,,,,,,,1.26654,4.97935,,,,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,coral,4,coral_obstacle,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,11.91789,-7.75095,3.85382,,,,,,,,,,,,,,,,1.68235,2.40202,,,,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,coral,5,coral_obstacle,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,-10.95505,-6.46006,-6.79521,,,,,,,,,,,,,,,,1.73263,4.8845,,,,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,coral,6,coral_obstacle,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,2.13542,-7.04994,-7.21913,,,,,,,,,,,,,,,,1.46309,3.75011,,,,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,coral,7,coral_obstacle,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,-2.9506,-6.32209,-3.14587,,,,,,,,,,,,,,,,1.76517,5.14983,,,,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,coral,8,coral_obstacle,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,-11.33896,-7.71885,3.32203,,,,,,,,,,,,,,,,1.65914,2.46375,,,,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,coral,9,coral_obstacle,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,5.59053,-7.04352,3.97066,,,,,,,,,,,,,,,,1.80528,3.76246,,,,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,danger_mark,0,mark,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,1.0,3.98333,,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,particle,0,visual_particle,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,-0.00729,1.00363,0.00077,-0.42654,0.2124,0.04479,0.4786,,,,,,,,,,,,,,,,1.22217,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,particle,1,visual_particle,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,0.02059,0.99014,0.01591,1.20427,-0.57681,0.93093,1.62776,,,,,,,,,,,,,,,,0.69779,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,particle,2,visual_particle,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,-0.00844,1.00946,0.01818,-0.49396,0.55355,1.06372,1.29689,,,,,,,,,,,,,,,,1.09795,
