run_id,row_index,wall_elapsed_s,sim_elapsed_s,frame,round,paused,trails_enabled,ai_enabled,ai_mode,ai_time_in_mode_s,ai_stagnant_time_s,ai_completion_time_s,ai_human_override_s,ion_count,inside_count,outside_count,inside_fraction,outside_fraction,open_channel_count,closed_channel_count,total_crossings,attached_ion_count,marked_ion_count,avg_ion_speed,max_ion_speed,mean_radius,mean_inside_radius,mean_outside_radius,global_pressure_bias,global_swirl_strength,electric_field_x,electric_field_y,electric_field_z,channel_open_pattern,channel_attached_counts,wand_x,wand_y,wand_z,sample_note
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,247,26.555578,30.4,1520,1,0,1,1,CAREFUL,18.38,0,0,0.0,64,26,38,0.40625,0.59375,4,6,1086,0,18,0.242508,1.153188,3.244658,0.29883,5.260224,-0.42,0.06,-0.021249,0.013171,0.0,0000001111,0;2;4;6;4;2;4;3;0;1,-0.827519,-6.051934,-1.323558,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,248,26.667606,30.54,1527,1,0,1,1,CAREFUL,18.52,0,0,0.0,64,26,38,0.40625,0.59375,4,6,1086,0,18,0.240939,1.043456,3.243459,0.299176,5.257969,-0.42,0.06,-0.019203,0.016007,0.0,0000010111,0;2;4;6;4;2;4;3;0;1,-0.867471,-5.962995,-1.659122,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,249,26.779214,30.68,1534,1,0,1,1,CAREFUL,18.66,0,0,0.0,64,26,38,0.40625,0.59375,4,6,1086,0,18,0.244563,0.935334,3.240239,0.298256,5.253175,-0.42,0.06,-0.016782,0.01853,0.0,0000010111,0;2;4;6;4;2;4;3;0;1,-0.857869,-5.858059,-2.002425,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,250,26.891185,30.82,1541,1,0,1,1,CAREFUL,18.8,0,0,0.0,64,27,37,0.421875,0.578125,4,6,1086,1,18,0.245215,0.834214,3.159311,0.296164,5.248634,-0.42,0.06,-0.014032,0.020691,0.0,0000010111,0;2;4;6;5;2;4;3;0;1,-0.797995,-5.737408,-2.346881,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,251,27.011238,30.96,1548,1,0,1,1,CAREFUL,18.94,0,0,0.0,64,27,37,0.421875,0.578125,4,6,1086,1,18,0.252801,0.783966,3.15345,0.295311,5.23912,-0.42,0.06,-0.011007,0.022446,0.0,0000010111,0;2;4;6;5;2;4;3;0;1,-0.687987,-5.601366,-2.685865,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,252,27.115988,31.1,1555,1,0,1,1,CAREFUL,19.08,0,0,0.0,64,27,37,0.421875,0.578125,4,6,1086,1,18,0.256813,0.803383,3.149671,0.296077,5.232024,-0.42,0.06,-0.007767,0.023763,0.0,0000010111,0;2;4;6;5;2;4;3;0;1,-0.528839,-5.450298,-3.01282,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,253,27.230288,31.24,1562,1,0,1,1,CAREFUL,19.22,0,0,0.0,64,27,37,0.421875,0.578125,4,6,1086,0,18,0.254489,0.812391,3.158893,0.303672,5.242433,-0.42,0.06,-0.004376,0.024614,0.0,0000010111,0;2;4;6;5;2;4;3;0;1,-0.322381,-5.284608,-3.321369,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,254,27.330896,31.36,1568,1,0,1,1,CAREFUL,19.34,0,0,0.0,64,27,37,0.421875,0.578125,4,6,1088,0,18,0.252961,0.82011,3.166298,0.306821,5.252943,-0.42,0.06,-0.001397,0.024961,0.0,0000010111,0;2;4;6;5;2;4;3;0;1,-0.109741,-5.131287,-3.566561,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,255,27.431873,31.48,1574,1,0,1,1,MIX,0.02,0,0,0.0,64,27,37,0.421875,0.578125,4,6,1090,0,19,0.264147,0.907925,3.168964,0.306665,5.257669,0.033719,0.529604,-0.005634,-0.02997,0.05,0000010111,0;2;4;6;5;2;4;3;0;1,0.133621,-4.967851,-3.790132,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,256,27.53471,31.6,1580,1,0,1,1,MIX,0.14,0,0,0.0,64,27,37,0.421875,0.578125,4,6,1092,0,19,0.308691,0.90312,3.174882,0.309558,5.265794,0.094556,0.547455,-0.016088,-0.029751,0.05,0000010111,0;2;4;6;5;2;4;3;0;1,0.405205,-4.794624,-3.98872,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,257,27.635258,31.72,1586,1,0,1,1,MIX,0.26,0,0,0.0,64,27,37,0.421875,0.578125,4,6,1094,0,19,0.360508,0.873951,3.185703,0.317672,5.278591,0.148841,0.564911,-0.026262,-0.029323,0.05,0000010111,0;2;4;6;5;2;4;3;0;1,0.702154,-4.611947,-4.159257,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,258,27.737558,31.84,1592,1,0,1,1,MIX,0.38,0,0,0.0,64,27,37,0.421875,0.578125,4,6,1095,0,19,0.416787,0.850922,3.197778,0.33251,5.28865,0.192813,0.581721,-0.03598,-0.028688,0.05,0000010111,0;2;4;6;5;2;4;3;0;1,1.02129,-4.420179,-4.299009,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,259,27.840989,31.96,1598,1,0,1,1,MIX,0.5,0,0,0.0,64,27,37,0.421875,0.578125,4,6,1097,0,19,0.474509,0.823089,3.216271,0.355427,5.303913,0.223424,0.597644,-0.045071,-0.02785,0.05,0000010111,0;2;4;6;5;2;4;3;0;1,1.359147,-4.219699,-4.405605,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,260,27.943462,32.08,1604,1,0,1,1,MIX,0.62,0,0,0.0,64,27,37,0.421875,0.578125,4,6,1099,0,19,0.530361,0.835451,3.240232,0.387127,5.322228,0.238554,0.612449,-0.053378,-0.026817,0.05,0000010111,0;2;4;6;5;2;4;3;0;1,1.71202,-4.010902,-4.477069,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,261,28.047619,32.2,1610,1,0,1,1,MIX,0.74,0,0,0.0,64,27,37,0.421875,0.578125,4,6,1101,0,19,0.586042,0.87452,3.269673,0.42745,5.343728,0.237154,0.625925,-0.060757,-0.025594,0.05,0000010111,0;2;4;6;5;2;4;3;0;1,2.076005,-3.794199,-4.511846,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,262,28.152591,32.32,1616,1,0,1,1,MIX,0.86,0,0,0.0,64,27,37,0.421875,0.578125,4,6,1101,0,19,0.6409,0.948573,3.301272,0.475852,5.363065,0.219321,0.637878,-0.067078,-0.02419,0.05,0000010111,0;2;4;6;5;2;4;3;0;1,2.447047,-3.570018,-4.508817,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,263,28.256665,32.44,1622,1,0,1,1,MIX,0.98,0,0,0.0,64,27,37,0.421875,0.578125,4,6,1103,0,19,0.690808,0.986485,3.340573,0.531549,5.390402,0.18629,0.648135,-0.072232,-0.022616,0.05,0000010111,0;2;4;6;5;2;4;3;0;1,2.82099,-3.3388,-4.467318,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,264,28.374109,32.58,1629,1,0,1,1,MIX,1.12,0,0,0.0,64,28,36,0.4375,0.5625,3,7,1104,1,19,0.732757,1.047983,3.314897,0.590858,5.433595,0.131652,0.657763,-0.076652,-0.020579,0.05,0000010011,0;2;4;6;5;2;4;4;0;1,3.255313,-3.060761,-4.370032,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,265,28.486576,32.72,1636,1,0,1,1,MIX,1.26,0,0,0.0,64,28,36,0.4375,0.5625,3,7,1104,1,19,0.779609,1.144698,3.367497,0.668336,5.466845,0.064624,0.664696,-0.079258,-0.018345,0.05,0000010011,0;2;4;6;5;2;4;4;0;1,3.681191,-2.774511,-4.220595,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,266,28.599749,32.86,1643,1,0,1,1,MIX,1.4,0,0,0.0,64,28,36,0.4375,0.5625,3,7,1105,1,19,0.819988,1.238648,3.423369,0.748641,5.503714,-0.008487,0.668797,-0.079987,-0.015934,0.05,0000010011,0;2;4;6;5;2;4;4;0;1,4.092064,-2.480818,-4.02033,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,267,28.712416,33.0,1650,1,0,1,1,MIX,1.54,0,0,0.0,64,28,36,0.4375,0.5625,3,7,1106,1,19,0.854106,1.337597,3.477391,0.828828,5.537385,-0.080799,0.669987,-0.078824,-0.013371,0.05,0000010011,0;2;4;6;5;2;4;4;0;1,4.481591,-2.18047,-3.771391,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,268,28.826177,33.14,1657,1,0,1,1,MIX,1.68,0,0,0.0,64,28,36,0.4375,0.5625,3,7,1107,1,19,0.885868,1.449158,3.5307,0.909983,5.569035,-0.145506,0.668241,-0.075795,-0.010679,0.05,0000010011,0;2;4;6;5;2;4;4;0;1,4.843757,-1.874272,-3.476726,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,269,28.938444,33.28,1664,1,0,1,1,MIX,1.82,0,0,0.0,64,28,36,0.4375,0.5625,3,7,1108,0,19,0.918667,1.580419,3.582916,0.991585,5.598396,-0.196519,0.663595,-0.070971,-0.007885,0.05,0000010011,0;2;4;6;5;2;4;4;0;1,5.172968,-1.563047,-3.140029,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,270,29.051574,33.42,1671,1,0,1,1,MIX,1.96,0,0,0.0,64,28,36,0.4375,0.5625,3,7,1109,0,19,0.94419,1.706738,3.632891,1.071764,5.62488,-0.229036,0.656139,-0.064468,-0.005015,0.05,0000010011,0;2;4;6;5;2;4;4;0;1,5.464149,-1.247628,-2.765682,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,271,29.162423,33.56,1678,1,0,1,1,MIX,2.1,0,0,0.0,64,28,36,0.4375,0.5625,3,7,1110,0,19,0.970221,1.828356,3.680275,1.149983,5.648279,-0.239997,0.646019,-0.056439,-0.002097,0.05,0000010011,0;2;4;6;5;2;4;4;0;1,5.712822,-0.928863,-2.358681,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,272,29.277902,33.7,1685,1,0,1,1,MIX,2.24,0,0,0.0,64,28,36,0.4375,0.5625,3,7,1110,0,19,0.990323,1.772129,3.727321,1.226758,5.672204,-0.228371,0.633433,-0.047074,0.000842,0.05,0000010011,0;2;4;6;5;2;4;4;0;1,5.915184,-0.607605,-1.924554,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,273,29.378395,33.82,1691,1,0,1,1,MIX,2.36,0,0,0.0,64,28,36,0.4375,0.5625,3,7,1110,0,19,1.008129,1.73618,3.766825,1.291494,5.692082,-0.201201,0.620868,-0.038151,0.003355,0.05,0000010011,0;2;4;6;5;2;4;4;0;1,6.049432,-0.330912,-1.535372,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,274,29.479859,33.94,1697,1,0,1,1,MIX,2.48,0,0,0.0,64,28,36,0.4375,0.5625,3,7,1110,0,19,1.026772,1.710694,3.805595,1.355912,5.710904,-0.160089,0.606852,-0.028564,0.005844,0.05,0000010011,0;2;4;6;5;2;4;4;0;1,6.145917,-0.053566,-1.134606,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,275,29.582521,34.06,1703,1,0,1,1,MIX,2.6,0,0,0.0,64,28,36,0.4375,0.5625,3,7,1110,0,19,1.043833,1.700057,3.844443,1.420659,5.729608,-0.107884,0.591587,-0.018481,0.008292,0.05,0000010011,0;2;4;6;5;2;4;4;0;1,6.20361,0.223886,-0.72636,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,276,29.682794,34.18,1709,1,0,1,1,MIX,2.72,0,0,0.0,64,28,36,0.4375,0.5625,3,7,1110,0,19,1.061153,1.706601,3.884074,1.486198,5.749089,-0.048204,0.575292,-0.008075,0.010682,0.05,0010000101,0;2;4;6;5;2;4;4;0;1,6.221936,0.500896,-0.314824,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,277,29.786343,34.3,1715,1,0,1,1,MIX,2.84,0,0,0.0,64,28,36,0.4375,0.5625,3,7,1110,0,19,1.077353,1.703001,3.925056,1.553205,5.769829,0.014817,0.558202,0.002471,0.012996,0.05,0010000101,0;2;4;6;5;2;4;4;0;1,6.200784,0.776919,0.095773,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,278,29.889931,34.42,1721,1,0,1,1,MIX,2.96,0,0,0.0,64,28,36,0.4375,0.5625,3,7,1110,0,19,1.092518,1.706237,3.968202,1.622577,5.792578,0.076811,0.540563,0.012974,0.015219,0.05,0010000101,0;2;4;6;5;2;4;4;0;1,6.140506,1.05141,0.501217,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,279,29.9932,34.54,1727,1,0,1,1,MIX,3.08,0,0,0.0,64,28,36,0.4375,0.5625,3,7,1110,0,19,1.106504,1.710251,4.014162,1.694919,5.818018,0.133482,0.522628,0.023251,0.017335,0.05,0010000101,0;2;4;6;5;2;4;4;0;1,6.041914,1.323829,0.897357,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,280,30.09625,34.66,1733,1,0,1,1,MIX,3.2,0,0,0.0,64,28,36,0.4375,0.5625,3,7,1110,0,19,1.120688,1.691906,4.063565,1.770838,5.846797,0.180904,0.504655,0.033123,0.019328,0.05,0010000101,0;2;4;6;5;2;4;4;0;1,5.906269,1.593639,1.280158,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,281,30.198828,34.78,1739,1,0,1,1,MIX,3.32,0,0,0.0,64,28,36,0.4375,0.5625,3,7,1110,0,19,1.13277,1.695489,4.11682,1.850591,5.879442,0.215791,0.486903,0.04242,0.021185,0.05,0010000101,0;2;4;6;5;2;4;4;0;1,5.735265,1.860308,1.645749,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,282,30.300747,34.9,1745,1,0,1,1,MIX,3.44,0,0,0.0,64,28,36,0.4375,0.5625,3,7,1110,0,19,1.143977,1.687869,4.173903,1.933998,5.916052,0.235725,0.469626,0.050978,0.022892,0.05,0010000101,0;2;4;6;5;2;4;4;0;1,5.531012,2.12331,1.990468,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,283,30.401924,35.02,1751,1,0,1,1,MIX,3.56,0,0,0.0,64,28,36,0.4375,0.5625,3,7,1110,0,19,1.153863,1.684206,4.234706,2.020866,5.956582,0.239326,0.453075,0.058649,0.024438,0.05,0010000101,0;2;4;6;5;2;4;4;0;1,5.296006,2.382127,2.310908,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,284,30.504776,35.14,1757,1,0,1,1,MIX,3.68,0,0,0.0,64,28,36,0.4375,0.5625,3,7,1110,0,19,1.157909,1.662848,4.298736,2.110802,6.000463,0.226343,0.437485,0.0653,0.025812,0.05,0010000101,0;2;4;6;5;2;4;4;0;1,5.0331,2.636248,2.603957,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,285,30.605454,35.26,1763,1,0,1,1,MIX,3.8,0,0,0.0,64,28,36,0.4375,0.5625,6,4,1110,0,19,1.159337,1.647206,4.365305,2.203137,6.046991,0.197676,0.423083,0.070815,0.027004,0.05,1110000111,0;2;4;6;5;2;4;4;0;1,4.745472,2.885174,2.866839,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,286,30.709666,35.38,1769,1,0,1,1,MIX,3.92,0,0,0.0,64,28,36,0.4375,0.5625,6,4,1110,0,19,1.158318,1.659596,4.433747,2.297039,6.095631,0.155312,0.410075,0.075097,0.028005,0.05,1110000111,0;2;4;6;5;2;4;4;0;1,4.436581,3.128413,3.097141,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,287,30.815067,35.5,1775,1,0,1,1,MIX,4.04,0,0,0.0,64,28,36,0.4375,0.5625,6,4,1110,0,19,1.152157,1.6715,4.503166,2.391682,6.145431,0.102186,0.398647,0.078073,0.028809,0.05,1110000111,0;2;4;6;5;2;4;4;0;1,4.11013,3.365485,3.292847,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,288,30.917714,35.62,1781,1,0,1,1,MIX,4.16,0,0,0.0,64,28,36,0.4375,0.5625,6,4,1110,0,19,1.141432,1.667748,4.57264,2.486162,6.195456,0.041979,0.388965,0.079691,0.029409,0.05,1110000111,0;2;4;6;5;2;4;4;0;1,3.770018,3.595924,3.452361,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,289,31.021844,35.74,1787,1,0,1,1,MIX,4.28,0,0,0.0,64,28,36,0.4375,0.5625,6,4,1110,0,19,1.12773,1.664305,4.641202,2.579289,6.244912,-0.021137,0.381168,0.079922,0.029803,0.05,1110000111,0;2;4;6;5;2;4;4;0;1,3.420293,3.819275,3.574525,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,290,31.125673,35.86,1793,1,0,1,1,MIX,4.4,0,0,0.0,64,28,36,0.4375,0.5625,6,4,1110,0,19,1.111281,1.663007,4.708039,2.67039,6.292878,-0.082788,0.375367,0.078763,0.029986,0.05,1110000111,0;2;4;6;5;2;4;4;0;1,3.065104,4.035099,3.658636,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,291,31.229398,35.98,1799,1,0,1,1,MIX,4.52,0,0,0.0,64,28,36,0.4375,0.5625,6,4,1110,0,19,1.091881,1.655383,4.772247,2.758466,6.338521,-0.138702,0.371647,0.076233,0.029957,0.05,1110000111,0;2;4;6;5;2;4;4;0;1,2.708648,4.242969,3.704449,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,292,31.333132,36.1,1805,1,0,1,1,MIX,4.64,0,0,0.0,64,28,36,0.4375,0.5625,6,4,1110,0,19,1.072152,1.648852,4.833141,2.842882,6.38112,-0.185005,0.37006,0.072377,0.029718,0.05,1110000111,0;2;4;6;5;2;4;4;0;1,2.355123,4.442476,3.712183,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,293,31.44983,36.24,1812,1,0,1,1,MIX,4.78,0,0,0.0,64,28,36,0.4375,0.5625,6,4,1110,0,19,1.042857,1.571297,4.899346,2.936111,6.426307,-0.222646,0.370935,0.066293,0.029174,0.05,1110000111,0;2;4;6;5;2;4;4;0;1,1.951905,4.66414,3.674012,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,294,31.552325,36.36,1818,1,0,1,1,MIX,4.9,0,0,0.0,64,28,36,0.4375,0.5625,6,4,1110,0,19,1.024547,1.558837,4.950169,3.011055,6.458368,-0.238314,0.374008,0.059822,0.028484,0.05,1110000111,0;2;4;6;5;2;4;4;0;1,1.618807,4.844201,3.602177,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,295,31.655588,36.48,1824,1,0,1,1,MIX,5.02,0,0,0.0,64,28,36,0.4375,0.5625,4,6,1110,0,19,1.007785,1.534465,4.997059,3.081219,6.487157,-0.237468,0.379181,0.052311,0.027594,0.05,1100000011,0;2;4;6;5;2;4;4;0;1,1.301345,5.014714,3.495946,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,296,31.758606,36.6,1830,1,0,1,1,MIX,5.14,0,0,0.0,64,28,36,0.4375,0.5625,4,6,1110,0,19,0.995075,1.516,5.040486,3.146866,6.5133,-0.220168,0.386379,0.043889,0.026509,0.05,1100000011,0;2;4;6;5;2;4;4;0;1,1.003172,5.175343,3.357375,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,297,31.861366,36.72,1836,1,0,1,1,MIX,5.26,0,0,0.0,64,28,36,0.4375,0.5625,4,6,1110,0,19,0.987554,1.503127,5.080959,3.208586,6.53725,-0.187611,0.3955,0.034704,0.025237,0.05,1100000011,0;2;4;6;5;2;4;4;0;1,0.727689,5.325771,3.188907,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,298,31.964195,36.84,1842,1,0,1,1,MIX,5.38,0,0,0.0,64,28,36,0.4375,0.5625,4,6,1110,0,19,0.982027,1.498251,5.119229,3.267212,6.559687,-0.142055,0.406411,0.024915,0.023787,0.05,1100000011,0;2;4;6;5;2;4;4;0;1,0.478005,5.465702,2.993345,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,299,32.066853,36.96,1848,1,0,1,1,MIX,5.5,0,0,0.0,64,28,36,0.4375,0.5625,4,6,1110,0,19,0.983023,1.488959,5.156055,3.323581,6.581312,-0.086655,0.418955,0.014692,0.022169,0.05,1100000011,0;2;4;6;5;2;4;4;0;1,0.256899,5.59486,2.773815,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,300,32.171264,37.08,1854,1,0,1,1,MIX,5.62,0,0,0.0,64,28,36,0.4375,0.5625,4,6,1110,0,19,0.987101,1.484063,5.192227,3.378434,6.602955,-0.025251,0.432953,0.004214,0.020395,0.05,1100000011,0;2;4;6;5;2;4;4;0;1,0.066785,5.71299,2.53373,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,301,32.273166,37.2,1860,1,0,1,1,MIX,5.74,0,0,0.0,64,28,36,0.4375,0.5625,4,6,1110,0,19,0.995348,1.491752,5.228717,3.432864,6.625491,0.037902,0.448203,-0.006337,0.018477,0.05,1100000011,0;2;4;6;5;2;4;4;0;1,-0.090315,5.819859,2.276748,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,302,32.374869,37.32,1866,1,0,1,1,MIX,5.86,0,0,0.0,64,28,36,0.4375,0.5625,4,6,1110,0,19,1.007918,1.495058,5.266545,3.487922,6.649919,0.09843,0.464486,-0.016778,0.016429,0.05,1100000011,0;2;4;6;5;2;4;4;0;1,-0.212798,5.915257,2.006725,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,303,32.47664,37.44,1872,1,0,1,1,MIX,5.98,0,0,0.0,64,28,36,0.4375,0.5625,4,6,1110,0,19,1.022708,1.500727,5.305328,3.541735,6.677012,0.152137,0.481567,-0.026927,0.014265,0.05,1100000011,0;2;4;6;5;2;4;4;0;1,-0.299498,5.998997,1.727669,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,304,32.579029,37.56,1878,1,0,1,1,MIX,6.1,0,0,0.0,64,28,36,0.4375,0.5625,4,6,1110,0,19,1.042881,1.504717,5.342377,3.587139,6.707562,0.195302,0.4992,-0.036608,0.012001,0.05,1100000011,0;2;4;6;5;2;4;4;0;1,-0.349698,6.070911,1.443692,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,305,32.681387,37.68,1884,1,0,1,1,MIX,6.22,0,0,0.0,64,28,36,0.4375,0.5625,4,6,1110,0,19,1.065528,1.510629,5.380573,3.63012,6.742036,0.224934,0.517133,-0.045652,0.009651,0.05,1100000011,0;2;4;6;5;2;4;4;0;1,-0.363144,6.13086,1.158955,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,306,32.785821,37.8,1890,1,0,1,1,MIX,6.34,0,0,0.0,64,28,36,0.4375,0.5625,4,6,1110,0,19,1.089272,1.541294,5.423436,3.678593,6.780536,0.238981,0.535108,-0.053901,0.007234,0.05,1100000011,0;2;4;6;5;2;4;4;0;1,-0.340043,6.178725,0.877626,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,307,32.886767,37.92,1896,1,0,1,1,MIX,6.46,0,0,0.0,64,28,36,0.4375,0.5625,4,6,1110,0,19,1.11512,1.567491,5.470479,3.731305,6.823171,0.236467,0.552864,-0.061213,0.004766,0.05,1100000011,0;2;4;6;5;2;4;4;0;1,-0.281062,6.214411,0.603817,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,308,32.989469,38.04,1902,1,0,1,1,MIX,6.58,0,0,0.0,64,28,36,0.4375,0.5625,6,4,1110,0,19,1.1397,1.607375,5.51786,3.780167,6.869399,0.217568,0.570149,-0.06746,0.002264,0.05,1111000011,0;2;4;6;5;2;4;4;0;1,-0.187319,6.237849,0.341546,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,309,33.092198,38.16,1908,1,0,1,1,MIX,6.7,0,0,0.0,64,28,36,0.4375,0.5625,6,4,1110,0,19,1.163872,1.63975,5.569158,3.834111,6.91864,0.183594,0.586712,-0.072533,-0.000254,0.05,1111000011,0;2;4;6;5;2;4;4;0;1,-0.060371,6.248991,0.094677,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,310,33.194767,38.28,1914,1,0,1,1,MIX,6.82,0,0,0.0,64,28,36,0.4375,0.5625,6,4,1110,0,19,1.187978,1.672844,5.620075,3.884149,6.970241,0.136898,0.602315,-0.076344,-0.00277,0.05,1111000011,0;2;4;6;5;2;4;4;0;1,0.097806,6.247817,-0.13312,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,311,33.305136,38.4,1920,1,0,1,1,MIX,6.94,0,0,0.0,64,28,36,0.4375,0.5625,6,4,1110,0,19,1.211554,1.707345,5.666742,3.922583,7.02331,0.080716,0.616735,-0.078826,-0.005266,0.05,1111000011,0;2;4;6;5;2;4;4;0;1,0.284842,6.234327,-0.338418,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,312,33.416059,38.54,1927,1,0,1,1,MIX,7.08,0,0,0.0,64,28,36,0.4375,0.5625,6,4,1110,0,19,1.235418,1.740689,5.722741,3.970004,7.08598,0.008399,0.631785,-0.079988,-0.008131,0.05,1111000011,0;2;4;6;5;2;4;4;0;1,0.535858,6.203062,-0.545319,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,313,33.530793,38.68,1934,1,0,1,1,MIX,7.22,0,0,0.0,64,28,36,0.4375,0.5625,6,4,1110,0,19,1.252048,1.769753,5.773518,4.012002,7.143586,-0.064709,0.644649,-0.079256,-0.010917,0.05,1111000011,0;2;4;6;5;2;4;4;0;1,0.81751,6.155157,-0.712897,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,314,33.64444,38.82,1941,1,0,1,1,MIX,7.36,0,0,0.0,64,28,36,0.4375,0.5625,6,4,1110,0,19,1.265912,1.795066,5.81818,4.044418,7.197773,-0.131726,0.655073,-0.076648,-0.013599,0.05,1111000011,0;2;4;6;5;2;4;4;0;1,1.124355,6.090739,-0.837391,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,315,33.755824,38.96,1948,1,0,1,1,MIX,7.5,0,0,0.0,64,28,36,0.4375,0.5625,6,4,1110,0,19,1.285183,1.815416,5.859068,4.072995,7.248236,-0.186346,0.662854,-0.072226,-0.01615,0.05,1111000011,0;2;4;6;5;2;4;4;0;1,1.450509,6.009982,-0.915771,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,316,33.867136,39.1,1955,1,0,1,1,MIX,7.64,0,0,0.0,64,28,36,0.4375,0.5625,6,4,1110,0,19,1.304968,1.82882,5.898902,4.102871,7.295815,-0.223427,0.66784,-0.066095,-0.018546,0.05,1111000011,0;2;4;6;5;2;4;4;0;1,1.789746,5.913103,-0.945793,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,317,33.97875,39.24,1962,1,0,1,1,MIX,7.78,0,0,0.0,64,28,36,0.4375,0.5625,6,4,1110,0,19,1.323956,1.839944,5.937372,4.133768,7.340176,-0.239481,0.669933,-0.058399,-0.020764,0.05,1111000011,0;2;4;6;5;2;4;4;0;1,2.135597,5.80036,-0.926036,running
